Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
2	40.0000	100.0000	105.0489	188.0000	98.2787	5.0244	0.0721	1.6737	19.8942	1.6461	1.3248	19.9622	19.9383
3	100.0000	200.0000	1255.5710	1602.0000	1177.9306	51.1113	3.4725	23.0566	5.5295	0.9771	1.0239	5.6152	5.6235
4	200.0000	400.0000	3180.3053	3718.0000	2997.9306	120.4201	7.5585	54.3961	3.3061	1.4642	1.1625	3.6159	3.5046
5	400.0000	600.0000	819.6232	945.0000	732.5074	65.2907	4.1868	17.6383	6.5580	2.0048	1.8271	6.8576	6.8078
6	600.0000	800.0000	180.0808	172.0000	157.1522	18.7544	1.2402	2.9340	10.7928	1.6475	1.1759	10.9178	10.8567
7	800.0000	1000.0000	28.4048	32.0000	23.0480	4.4137	0.0781	0.8650	36.2239	2.4740	4.2201	36.3083	36.4689
8	1000.0000	1500.0000	20.4531	11.0000	18.2603	1.7846	0.1042	0.3041	24.2724	1.6992	2.4570	24.3318	24.3964
9	1500.0000	2000.0000	0.0767	2.0000	0.0000	0.0583	0.0000	0.0184	46.0141	21.6747	17.7402	50.8635	49.3154
