Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	-2.4000	-2.3000	10.8785	0.0000	3.4492	0.0429	0.0000	7.3864	45.7475	0.0000	203.0567	45.7475	208.1463	67.8250	64.5277	67.0367	64.3473	64.3473	64.3473	64.3473	70.4696	80.2858
3	-2.3000	-2.2000	15.4584	0.0000	7.9941	0.0227	0.0000	7.4416	41.2791	0.0000	139.4096	41.2791	145.3926	51.1336	45.5598	49.4103	45.2829	45.2829	45.2829	45.2829	45.2834	45.2834
4	-2.2000	-2.1000	24.2764	0.0000	9.8123	0.0376	0.1279	14.2986	29.1176	0.0000	176.2144	29.1176	178.6039	63.5797	57.8834	60.8623	57.6692	57.6692	57.6692	57.6692	57.6696	57.6689
5	-2.1000	-2.0000	29.9454	0.0000	14.9907	0.1512	0.2509	14.5526	23.3049	0.0000	145.3627	23.3049	147.2190	52.1283	47.0212	50.7684	46.7517	46.7517	46.7517	46.7517	46.7517	51.9221
6	-2.0000	-1.9000	27.3512	0.0000	15.6516	0.1371	0.1747	11.3878	26.6019	0.0000	120.9555	26.6019	123.8463	39.3748	40.5202	41.6319	40.2176	40.2176	40.2176	40.2176	40.2176	40.2180
7	-1.9000	-1.8000	43.7613	0.0000	21.7513	0.2935	0.1756	21.5409	18.0540	0.0000	145.1634	18.0540	146.2817	50.0489	48.2508	49.2181	47.9876	47.9876	47.9876	47.9876	47.9879	47.9881
8	-1.8000	-1.7000	45.2773	0.0000	21.3484	0.0833	0.1792	23.6665	20.1397	0.0000	157.3916	20.1397	158.6749	59.8969	51.0470	51.9620	50.7980	50.7980	50.7980	50.7980	50.7980	54.5566
9	-1.7000	-1.6000	49.7006	0.0000	21.6151	0.1137	0.2274	27.7443	19.1956	0.0000	165.4897	19.1956	166.5993	56.0433	54.5565	55.4059	54.3253	54.3253	54.3253	54.3253	54.3254	58.6819
10	-1.6000	-1.5000	6.9096	0.0000	2.4914	0.0632	0.0981	4.2569	61.1193	0.0000	174.8050	61.1193	185.1820	59.1970	58.0392	59.7971	57.8908	57.8908	57.8908	57.8908	57.8908	57.8928
11	-1.5000	-1.4000	19.7040	0.0000	9.9979	0.1901	0.0571	9.4588	39.6487	0.0000	139.3285	39.6487	144.8601	50.7117	45.9702	47.0025	45.6761	45.6761	45.6761	45.6761	45.6768	45.6801
