Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	2.2642	0.0000	0.0000	1.0959	0.0855	1.0828	45.4753	0.0000	118.1787	45.4753	126.6262	45.9890	44.3899	45.5849	44.1666	44.1666	44.1666	44.1666
2	50.0000	100.0000	11.4257	0.0000	1.5425	3.4115	0.2348	6.2370	25.5757	0.0000	140.6358	25.5757	142.9424	55.3408	52.7097	53.9164	52.5132	52.5132	52.5132	52.5132
3	100.0000	150.0000	9.7924	0.0000	0.0000	4.9789	0.7685	4.0451	21.0619	0.0000	108.9694	21.0619	110.9862	41.4423	41.0940	42.3554	40.8478	40.8478	40.8478	40.8478
4	150.0000	200.0000	10.4035	0.0000	0.0000	3.6070	0.7417	6.0548	23.9172	0.0000	153.2666	23.9172	155.1215	58.1789	57.8489	58.7769	57.6729	57.6729	57.6729	57.6729
5	200.0000	250.0000	9.6124	0.0000	0.0000	2.9361	0.5737	6.1026	25.8204	0.0000	165.6074	25.8204	167.6082	62.5804	62.5742	63.3181	62.4196	62.4196	62.4196	62.4196
6	250.0000	300.0000	5.2498	0.0000	0.0000	2.4145	0.7913	2.0440	28.0439	0.0000	101.7278	28.0439	105.5225	38.6775	38.3520	39.7027	38.0966	38.0966	38.0966	38.0966
7	300.0000	350.0000	3.3119	0.0000	0.0000	1.1257	0.1672	2.0190	43.2323	0.0000	160.2843	43.2323	166.0123	60.4652	60.5481	61.4967	60.3886	60.3886	60.3886	60.3886
8	350.0000	400.0000	0.9705	0.0000	0.0000	0.7568	0.1560	0.0577	20.8771	5.0342	5.0742	21.4755	21.4849	4.0393	0.4003	3.0448	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	2.3563	0.0000	0.0000	0.2858	0.0565	2.0140	60.2738	0.0000	225.0304	60.2738	232.9627	85.6036	84.9410	85.3065	84.8801	84.8801	84.8801	84.8801
10	450.0000	500.0000	0.1923	0.0000	0.0000	0.1813	0.0000	0.0110	40.9184	4.3357	2.2405	41.1475	40.9797	3.7120	0.4023	2.2041	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.1709	0.0000	0.0000	0.1436	0.0175	0.0098	45.1605	20.5619	16.6141	49.6212	48.1196	20.3472	0.3978	2.9366	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.1753	0.0000	0.0000	0.1632	0.0000	0.0121	40.0747	2.6684	3.0497	40.1634	40.1906	1.4766	0.4005	2.6382	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.0851	0.0000	0.0000	0.0750	0.0000	0.0101	57.6036	15.2458	12.4984	59.5869	58.9439	15.0197	0.4545	2.5759	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.0669	0.0000	0.0000	0.0000	0.0630	0.0039	94.2136	28.3416	24.4947	98.3842	97.3457	28.3087	0.3979	1.3067	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0016	24.4021	2.8213	2.7846	24.5647	24.5605	1.4175	0.3972	2.4069	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0018	21.6248	5.8747	4.2454	22.4086	22.0376	4.9484	0.4068	3.1400	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0012	27.4133	8.8351	7.8793	28.8019	28.5232	8.3449	0.4177	2.8718	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	31.5974	7.7077	6.8984	32.5239	32.3417	7.0193	0.4087	3.1577	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0012	34.7941	16.5380	14.0277	38.5245	37.5154	16.4102	0.3972	2.0128	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0283	0.0000	0.0000	0.0264	0.0000	0.0019	93.3031	7.9106	9.8698	93.6378	93.8236	9.7720	0.3972	1.3280	0.0000	0.0000	0.0000	0.0000
