Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	50.0000	90.0000	3.1044	3.0000	0.0000	0.9158	0.1703	2.0183	46.0964	0.0000	171.0141	46.0964	177.1177	65.8959	64.4310	64.4239	64.4239	64.4239	64.4239	64.4239
2	90.0000	130.0000	4.2772	2.0000	0.0000	1.7025	0.4693	2.1053	34.1131	0.0000	123.9462	34.1131	128.5549	47.3194	46.8081	46.7601	46.7601	46.7601	46.7601	46.7601
3	130.0000	170.0000	9.6789	7.0000	0.0000	3.0791	0.4982	6.1016	25.6516	0.0000	164.3608	25.6516	166.3505	62.8746	62.0248	61.9906	61.9906	61.9906	61.9906	61.9906
4	170.0000	210.0000	14.1156	11.0000	0.0000	3.7603	0.9470	9.4082	21.5684	0.0000	168.7940	21.5684	170.1664	64.0054	63.7839	63.7595	63.7595	63.7595	63.7595	63.7595
5	210.0000	250.0000	11.9838	7.0000	0.0000	4.1172	0.7534	7.1132	22.4620	0.0000	154.5491	22.4620	156.1729	58.3974	58.4413	58.4120	58.4120	58.4120	58.4120	58.4120
6	250.0000	290.0000	12.0828	9.0000	0.0000	4.4773	0.5153	7.0903	22.2590	0.0000	153.4336	22.2590	155.0398	58.3197	57.9579	57.9337	57.9337	57.9337	57.9337	57.9337
7	290.0000	310.0000	6.2555	4.0000	0.0000	2.0802	0.1576	4.0176	32.3609	0.0000	169.4310	32.3609	172.4938	64.5683	63.9805	63.9442	63.9442	63.9442	63.9442	63.9442
8	310.0000	350.0000	8.4490	6.0000	0.0000	3.1138	0.1496	5.1857	26.8560	0.0000	157.5849	26.8560	159.8570	61.7887	59.1993	59.1787	59.1787	59.1787	59.1787	59.1787
9	350.0000	390.0000	5.4019	1.0000	0.4126	3.4114	0.4212	1.1566	21.5925	0.0000	50.1928	21.5925	54.6402	21.4551	18.5876	18.5121	18.5121	18.5121	18.5121	18.5121
10	390.0000	430.0000	5.5358	3.0000	0.0000	2.2818	0.1963	3.0578	31.8096	0.0000	143.4390	31.8096	146.9238	54.3263	54.2159	54.1923	54.1923	54.1923	54.1923	54.1923
11	430.0000	470.0000	2.6785	1.0000	0.0000	1.5199	0.0755	1.0832	38.4516	0.0000	98.8178	38.4516	106.0353	37.3895	37.3890	37.3338	37.3338	37.3338	37.3338	37.3338
12	470.0000	510.0000	0.8800	0.0000	0.0000	0.7462	0.0785	0.0553	23.6846	3.6942	1.0667	23.9710	23.7086	3.6935	0.0724	0.0000	0.0000	0.0000	0.0000	0.0000
13	510.0000	550.0000	1.8241	1.0000	0.0000	0.7190	0.0000	1.1051	55.6750	0.0000	145.3517	55.6750	155.6497	55.5945	54.8559	54.8219	54.8219	54.8219	54.8219	54.8219
14	550.0000	590.0000	1.4377	0.0000	0.0000	0.4228	0.0000	1.0148	70.4350	0.0000	184.7488	70.4350	197.7200	71.4335	69.5604	69.5568	69.5568	69.5568	69.5568	69.5568
15	590.0000	630.0000	1.1338	2.0000	0.0000	0.1638	0.0000	0.9700	88.4982	0.0000	233.9349	88.4982	250.1150	89.7257	88.1997	88.1994	88.1994	88.1994	88.1994	88.1994
16	630.0000	670.0000	0.1597	0.0000	0.0000	0.1549	0.0000	0.0047	41.8312	12.9095	13.3120	43.7779	43.8983	13.3120	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000
17	670.0000	710.0000	0.1072	0.0000	0.0000	0.1013	0.0000	0.0059	61.2276	4.3623	8.0811	61.3828	61.7586	8.0811	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000
18	710.0000	750.0000	0.0004	0.0000	0.0000	0.0260	0.0000	-0.0256	8898.3452	129.2751	0.0371	8899.2842	8898.3452	129.2751	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000
19	750.0000	790.0000	0.1327	0.0000	0.0000	0.1313	0.0000	0.0014	52.0653	5.5000	6.1001	52.3550	52.4215	6.1001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	790.0000	830.0000	0.0489	0.0000	0.0000	0.0474	0.0000	0.0015	68.5573	8.4951	11.9525	69.0816	69.5914	11.9525	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000
21	830.0000	870.0000	0.0819	0.0000	0.0000	0.0810	0.0000	0.0008	50.9145	7.1467	7.0692	51.4136	51.4029	7.1457	0.1186	0.0000	0.0000	0.0000	0.0000	0.0000
23	910.0000	950.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0009	32.6187	2.6007	2.5123	32.7222	32.7153	2.6007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24	950.0000	1000.0000	0.0487	0.0000	0.0000	0.0465	0.0000	0.0022	60.8104	5.5254	8.8346	61.0609	61.4488	8.8346	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000
