Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	2.4947	2.0000	0.0000	0.4219	0.0636	2.0091	56.9978	0.0000	212.6864	56.9978	220.1914	81.6665	80.1838	80.1706	80.1706	80.1706	80.1706	80.1706
2	-3.0144	-2.8888	2.6133	2.0000	0.0000	0.5077	0.0938	2.0119	54.6359	0.0000	202.9256	54.6359	210.1520	77.6765	76.5506	76.5312	76.5312	76.5312	76.5312	76.5312
3	-2.8888	-2.7632	0.9733	0.0000	0.0000	0.7659	0.2000	0.0074	20.8426	2.1046	2.5845	20.9486	21.0023	2.5827	0.0952	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	1.6975	1.0000	0.0000	0.5470	-0.0121	1.1626	60.3519	0.0000	156.7071	60.3519	167.9269	61.1033	58.9120	58.9116	58.9116	58.9116	58.9116	58.9116
5	-2.6376	-2.5120	2.0163	1.0000	0.0000	0.8064	0.0976	1.1123	50.7289	0.0000	131.8388	50.7289	141.2617	51.1833	49.6249	49.5966	49.5966	49.5966	49.5966	49.5966
6	-2.5120	-2.3864	2.8453	2.0000	0.0000	0.7387	0.0996	2.0070	50.1398	0.0000	186.3146	50.1398	192.9433	71.1631	70.3164	70.2916	70.2916	70.2916	70.2916	70.2916
7	-2.3864	-2.2608	1.9614	1.0000	0.0000	0.7626	0.0877	1.1111	52.1584	0.0000	134.8205	52.1584	144.5582	50.7777	51.0023	50.9842	50.9842	50.9842	50.9842	50.9842
8	-2.2608	-2.1352	1.8648	1.0000	0.0000	0.7394	0.1175	1.0079	54.5839	0.0000	142.5866	54.5839	152.6772	55.4533	53.6460	53.6246	53.6246	53.6246	53.6246	53.6246
9	-2.1352	-2.0096	0.4575	0.0000	0.0000	0.4313	0.0146	0.0116	26.5683	13.0964	13.8228	29.6208	29.9490	13.8227	0.0546	0.0000	0.0000	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	3.1781	2.0000	0.0000	1.1554	0.0000	2.0227	45.0007	0.0000	166.8988	45.0007	172.8591	63.9568	62.9578	62.9302	62.9302	62.9302	62.9302	62.9302
11	-1.8840	-1.7584	2.6093	2.0000	0.0000	0.4602	0.1406	2.0084	54.6600	0.0000	203.3237	54.6600	210.5428	78.0078	76.6768	76.6498	76.6498	76.6498	76.6498	76.6498
12	-1.7584	-1.6328	0.8697	0.0000	0.0000	0.7774	0.0785	0.0138	22.7498	0.0465	0.3520	22.7499	22.7526	0.3489	0.0465	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.7204	0.0000	0.0000	0.6730	0.0364	0.0110	24.8806	0.6717	2.2080	24.8897	24.9784	2.2023	0.1596	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	1.4746	1.0000	0.0000	0.4416	0.0710	0.9620	69.0372	0.0000	179.6244	69.0372	192.4345	68.3132	67.8509	67.8152	67.8152	67.8152	67.8152	67.8152
15	-1.3816	-1.2560	2.7825	2.0000	0.0000	0.6157	0.0985	2.0683	51.2693	0.0000	190.3370	51.2693	197.1211	72.2943	71.9032	71.8772	71.8772	71.8772	71.8772	71.8772
16	-1.2560	-1.1304	0.5550	0.0000	0.0000	0.6544	-0.1081	0.0086	33.9271	2.3570	3.5167	34.0089	34.1089	3.5154	0.0934	0.0000	0.0000	0.0000	0.0000	0.0000
17	-1.1304	-1.0048	0.5389	0.0000	0.0000	0.4656	0.0731	0.0002	29.4177	4.6281	0.3577	29.7795	29.4198	4.6281	0.0255	0.0000	0.0000	0.0000	0.0000	0.0000
18	-1.0048	-0.8792	0.7694	1.0000	0.0000	0.5886	0.1141	0.0668	22.2509	6.4098	6.6034	23.1557	23.2101	6.6032	0.0595	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.8792	-0.7536	0.7493	0.0000	0.0000	0.5459	0.1974	0.0060	24.4957	5.3408	2.8393	25.0712	24.6597	5.3407	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000
20	-0.7536	-0.6280	1.6035	1.0000	0.0000	0.4714	0.1256	1.0065	63.1972	0.0000	165.3661	63.1972	177.0306	63.2889	62.4051	62.3636	62.3636	62.3636	62.3636	62.3636
21	-0.6280	-0.5024	1.8405	1.0000	0.0000	0.7765	0.0602	1.0039	55.3815	0.0000	144.4947	55.3815	154.7444	56.2534	54.3525	54.3324	54.3324	54.3324	54.3324	54.3324
22	-0.5024	-0.3768	3.7202	3.0000	0.0000	0.6428	0.0632	3.0143	46.7857	0.0000	213.6752	46.7857	218.7373	81.4697	80.6540	80.6408	80.6408	80.6408	80.6408	80.6408
23	-0.3768	-0.2512	1.4674	1.0000	0.0000	0.3554	0.1337	0.9782	69.3549	0.0000	181.3813	69.3549	194.1887	70.9232	68.1699	68.1497	68.1497	68.1497	68.1497	68.1497
24	-0.2512	-0.1256	3.9037	3.0000	0.0000	0.7639	0.1311	3.0088	44.6837	0.0000	203.5695	44.6837	208.4159	77.4706	76.8713	76.8501	76.8501	76.8501	76.8501	76.8501
25	-0.1256	0.0000	2.5386	2.0000	0.0000	0.4126	0.0744	2.0515	56.0379	0.0000	208.5076	56.0379	215.9066	78.9495	78.7852	78.7849	78.7849	78.7849	78.7849	78.7849
26	0.0000	0.1256	4.7111	5.0000	0.0000	0.6113	0.0896	4.0103	42.6222	0.0000	224.7051	42.6222	228.7117	85.0815	84.9070	84.9051	84.9051	84.9051	84.9051	84.9051
27	0.1256	0.2512	1.4698	1.0000	0.0000	0.4307	0.0267	1.0123	68.5872	0.0000	180.1045	68.5872	192.7221	68.2640	68.0606	68.0373	68.0373	68.0373	68.0373	68.0373
28	0.2512	0.3768	0.8007	1.0000	0.0000	0.6407	0.0691	0.0909	24.2706	1.9455	3.1788	24.3484	24.4779	3.1782	0.0599	0.0000	0.0000	0.0000	0.0000	0.0000
29	0.3768	0.5024	1.5631	1.0000	0.0000	0.3215	0.1916	1.0500	65.0706	0.0000	169.3710	65.0706	181.4407	64.2444	63.9918	63.9754	63.9754	63.9754	63.9754	63.9754
30	0.5024	0.6280	1.7641	1.0000	0.0000	0.6366	0.1164	1.0112	57.5686	0.0000	151.5222	57.5686	162.0898	60.6394	56.7087	56.6850	56.6850	56.6850	56.6850	56.6850
31	0.6280	0.7536	0.8547	0.0000	0.0000	0.6112	0.2369	0.0066	23.3185	0.4763	1.1608	23.3234	23.3474	1.1604	0.0313	0.0000	0.0000	0.0000	0.0000	0.0000
32	0.7536	0.8792	2.4109	1.0000	0.4126	0.9050	-0.0029	1.0962	45.8166	0.0000	112.2283	45.8166	121.2202	47.5761	41.5874	41.4782	41.4782	41.4782	41.4782	41.4782
33	0.8792	1.0048	0.7505	0.0000	0.0000	0.7515	0.0445	-0.0455	23.4549	4.2020	3.9873	23.8283	23.7914	4.2005	0.1131	0.0000	0.0000	0.0000	0.0000	0.0000
34	1.0048	1.1304	1.6865	1.0000	0.0000	0.5497	0.0146	1.1222	60.1762	0.0000	156.9879	60.1762	168.1261	59.5258	59.3492	59.2951	59.2951	59.2951	59.2951	59.2951
35	1.1304	1.2560	1.9126	2.0000	0.0000	0.8466	0.0196	1.0463	53.2937	0.0000	139.0015	53.2937	148.8678	54.0071	52.3051	52.2854	52.2854	52.2854	52.2854	52.2854
36	1.2560	1.3816	1.8697	1.0000	0.0000	0.5600	0.1241	1.1856	54.7476	0.0000	141.5637	54.7476	151.7814	53.6248	53.4983	53.4838	53.4838	53.4838	53.4838	53.4838
37	1.3816	1.5072	0.6738	0.0000	0.0000	0.5626	0.1050	0.0062	25.4840	2.7702	0.0999	25.6341	25.4841	2.7684	0.0999	0.0000	0.0000	0.0000	0.0000	0.0000
38	1.5072	1.6328	1.8106	1.0000	0.0000	0.7927	0.0545	0.9633	56.2068	0.0000	146.2523	56.2068	156.6810	55.5053	55.2861	55.2310	55.2310	55.2310	55.2310	55.2310
39	1.6328	1.7584	0.8228	0.0000	0.0000	0.5231	0.2943	0.0054	24.7022	1.8431	3.4962	24.7709	24.9484	3.4944	0.1142	0.0000	0.0000	0.0000	0.0000	0.0000
40	1.7584	1.8840	2.8765	2.0000	0.0000	0.6643	0.1938	2.0184	49.6257	0.0000	184.3693	49.6257	190.9313	70.6044	69.5377	69.5292	69.5292	69.5292	69.5292	69.5292
41	1.8840	2.0096	0.8449	0.0000	0.0000	0.7217	0.1093	0.0139	22.3827	4.5041	5.1518	22.8314	22.9679	5.1518	0.0131	0.0000	0.0000	0.0000	0.0000	0.0000
42	2.0096	2.1352	1.8824	1.0000	0.0000	0.8208	0.0655	0.9962	54.4516	0.0000	141.3628	54.4516	151.4873	55.2057	53.1576	53.1226	53.1226	53.1226	53.1226	53.1226
43	2.1352	2.2608	1.9313	1.0000	0.0000	0.9074	0.0146	1.0093	52.8840	0.0000	137.6166	52.8840	147.4281	53.3696	51.8110	51.7796	51.7796	51.7796	51.7796	51.7796
44	2.2608	2.3864	2.8563	3.0000	0.0000	0.7316	0.1102	2.0145	49.9717	0.0000	185.9170	49.9717	192.5158	71.7215	70.0488	70.0205	70.0205	70.0205	70.0205	70.0205
45	2.3864	2.5120	4.0592	3.0000	0.0000	0.9053	0.1406	3.0133	43.0005	0.0000	196.2079	43.0005	200.8646	75.6512	73.9210	73.9055	73.9055	73.9055	73.9055	73.9055
46	2.5120	2.6376	0.7045	0.0000	0.0000	0.6256	0.0146	0.0642	21.0478	8.6294	7.0857	22.7481	22.2085	8.6292	0.0681	0.0000	0.0000	0.0000	0.0000	0.0000
47	2.6376	2.7632	1.1397	1.0000	0.0000	1.0825	0.0485	0.0087	19.0274	2.1412	1.7988	19.1474	19.1122	2.1405	0.0540	0.0000	0.0000	0.0000	0.0000	0.0000
48	2.7632	2.8888	0.8776	1.0000	0.0000	0.7349	0.0744	0.0682	22.3048	0.0431	1.3690	22.3048	22.3468	1.3683	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000
49	2.8888	3.0144	2.1672	1.0000	0.0000	0.9640	0.1752	1.0280	47.2832	0.0000	122.6720	47.2832	131.4690	47.6406	46.1825	46.1432	46.1432	46.1432	46.1432	46.1432
50	3.0144	3.1400	0.6903	0.0000	0.0000	0.6339	0.0496	0.0068	26.6190	0.1054	1.2160	26.6192	26.6468	1.2114	0.1054	0.0000	0.0000	0.0000	0.0000	0.0000
