Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	12.0044	7.0000	2.1355	2.4507	0.2687	7.1494	28.4671	0.0000	155.1255	28.4671	157.7159	60.4961	58.3329	58.3120	58.3120	58.3120	58.3120	58.3120
2	-3.0144	-2.8888	3.5958	1.0000	0.0000	2.5384	0.0849	0.9725	29.3221	0.0000	74.1832	29.3221	79.7680	29.3345	27.8492	27.8103	27.8103	27.8103	27.8103	27.8103
3	-2.8888	-2.7632	4.6253	2.0000	0.0000	2.4062	0.2566	1.9624	31.3408	0.0000	114.6985	31.3408	118.9033	43.9871	43.2684	43.2406	43.2406	43.2406	43.2406	43.2406
4	-2.7632	-2.6376	5.7805	5.0000	0.0000	2.3034	0.3566	3.1205	30.4996	0.0000	137.6056	30.4996	140.9451	52.6589	51.9135	51.8986	51.8986	51.8986	51.8986	51.8986
5	-2.6376	-2.5120	4.9349	1.0000	0.0000	2.2659	0.5711	2.0978	29.6489	0.0000	107.3685	29.6489	111.3869	40.8765	40.5524	40.5280	40.5280	40.5280	40.5280	40.5280
6	-2.5120	-2.3864	4.2832	1.0000	0.0000	2.7473	0.4419	1.0940	24.9893	0.0000	63.4723	24.9893	68.2143	27.5048	23.3839	23.3470	23.3470	23.3470	23.3470	23.3470
7	-2.3864	-2.2608	5.5997	3.0000	0.0000	2.1773	0.3454	3.0770	31.4436	0.0000	141.8595	31.4436	145.3025	53.8385	53.6148	53.5742	53.5742	53.5742	53.5742	53.5742
8	-2.2608	-2.1352	5.8684	3.0000	0.0000	2.2910	0.4464	3.1310	30.0913	0.0000	135.6689	30.0913	138.9660	52.1733	51.1570	51.1213	51.1213	51.1213	51.1213	51.1213
9	-2.1352	-2.0096	3.7557	4.0000	0.0000	2.4405	0.2683	1.0468	28.1786	0.0000	71.2522	28.1786	76.6218	28.6530	26.6656	26.6264	26.6264	26.6264	26.6264	26.6264
10	-2.0096	-1.8840	4.6999	2.0000	0.0000	2.3727	0.2896	2.0376	30.9385	0.0000	113.1039	30.9385	117.2590	43.8577	42.5994	42.5542	42.5542	42.5542	42.5542	42.5542
11	-1.8840	-1.7584	7.0619	2.0000	2.2734	2.2719	0.3758	2.1409	31.3653	0.0000	75.6454	31.3653	81.8902	30.1420	28.3423	28.3210	28.3210	28.3210	28.3210	28.3210
12	-1.7584	-1.6328	7.5855	5.0000	0.0000	2.0998	0.4568	5.0290	29.7739	0.0000	174.3938	29.7739	176.9172	65.8957	65.9323	65.9149	65.9149	65.9149	65.9149	65.9149
13	-1.6328	-1.5072	7.2276	4.0000	0.0000	2.5897	0.4469	4.1911	28.1379	0.0000	146.8092	28.1379	149.4813	56.3273	55.3679	55.3436	55.3436	55.3436	55.3436	55.3436
14	-1.5072	-1.3816	4.7476	2.0000	0.0000	2.0424	0.6325	2.0727	30.6410	0.0000	111.4471	30.6410	115.5825	42.0709	42.1561	42.1269	42.1269	42.1269	42.1269	42.1269
15	-1.3816	-1.2560	3.1382	1.0000	0.0000	1.8324	0.2755	1.0304	33.2906	0.0000	85.0693	33.2906	91.3512	33.7948	31.9032	31.8650	31.8650	31.8650	31.8650	31.8650
16	-1.2560	-1.1304	3.5138	1.0000	0.0000	1.8511	0.5600	1.1028	29.9328	0.0000	75.8546	29.9328	81.5469	29.8532	28.5149	28.4591	28.4591	28.4591	28.4591	28.4591
17	-1.1304	-1.0048	6.4830	4.0000	0.0000	2.2585	0.1557	4.0688	31.2941	0.0000	163.6241	31.2941	166.5898	62.6730	61.7283	61.7002	61.7002	61.7002	61.7002	61.7002
18	-1.0048	-0.8792	7.1730	3.0000	0.0000	2.6685	0.4062	4.0983	28.3987	0.0000	148.4101	28.3987	151.1028	57.9956	55.7990	55.7648	55.7648	55.7648	55.7648	55.7648
19	-0.8792	-0.7536	6.7553	4.0000	0.0000	2.1943	0.5273	4.0337	30.0012	0.0000	156.5735	30.0012	159.4219	58.9518	59.2387	59.2127	59.2127	59.2127	59.2127	59.2127
20	-0.7536	-0.6280	3.1897	1.0000	0.0000	1.8410	0.1994	1.1493	32.6545	0.0000	83.3800	32.6545	89.5463	32.4519	31.3797	31.3510	31.3510	31.3510	31.3510	31.3510
