Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	1.0000	44.1531	0.0000	0.0000	14.2554	1.0230	28.8748	12.1284	0.0000	168.0009	12.1284	168.4381	63.2911	63.5672	63.9655	63.4156	63.4156	63.4156	63.4156
2	1.0000	2.0000	91.7261	0.0000	0.0000	33.7636	2.7779	55.1846	8.1224	0.0000	156.2566	8.1224	156.4676	59.3764	59.0411	59.5112	58.8709	58.8709	58.8709	58.8709
3	2.0000	3.0000	38.8197	0.0000	0.0000	11.4010	2.9424	24.4763	12.7906	0.0000	163.8885	12.7906	164.3869	61.9308	61.9827	62.3955	61.8243	61.8243	61.8243	61.8243
4	3.0000	4.0000	18.8564	0.0000	-0.3913	3.4072	1.8581	13.9823	20.1335	0.0000	197.1838	20.1335	198.2090	75.7520	74.3495	74.6037	74.2454	74.2454	74.2454	74.2454
5	4.0000	5.0000	0.3820	0.0000	0.0000	0.1939	0.1771	0.0110	29.7225	4.3343	1.2580	30.0368	29.7491	4.1477	0.4206	1.1856	0.0000	0.0000	0.0000	0.0000
6	5.0000	6.0000	0.0460	0.0000	0.0000	0.0459	0.0000	0.0001	99.8752	2.6754	13.6693	99.9110	100.8063	13.4535	0.5061	2.3658	0.0000	0.0000	0.0000	0.0000
