Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	-3.1400	-3.0144	4.8644	2.0000	0.0000	2.5903	0.2754	1.9988	30.0166	0.0000	108.8858	30.0166	112.9474	41.3298	41.1787	41.1152	41.1152	41.1152	41.1152	41.1152
2	-3.0144	-2.8888	5.2532	3.0000	0.0000	2.0230	0.1525	3.0776	33.4069	0.0000	151.6265	33.4069	155.2631	58.4891	57.1212	57.1083	57.1083	57.1083	57.1083	57.1083
3	-2.8888	-2.7632	6.9815	7.0000	0.0000	2.3540	0.5413	4.0863	29.1002	0.0000	152.3302	29.1002	155.0848	59.2172	57.3122	57.2942	57.2942	57.2942	57.2942	57.2942
4	-2.7632	-2.6376	4.6799	2.0000	0.0000	2.3149	0.2851	2.0799	31.0547	0.0000	113.5710	31.0547	117.7403	44.0278	42.7585	42.7356	42.7356	42.7356	42.7356	42.7356
5	-2.6376	-2.5120	6.9162	4.0000	0.0000	2.4754	0.3430	4.0979	29.3531	0.0000	152.9080	29.3531	155.6999	57.5272	57.8525	57.8352	57.8352	57.8352	57.8352	57.8352
6	-2.5120	-2.3864	4.2827	1.0000	0.7354	2.1054	0.3968	1.0451	29.9298	0.0000	62.1026	29.9298	68.9385	24.1665	23.3801	23.3499	23.3499	23.3499	23.3499	23.3499
7	-2.3864	-2.2608	5.1140	2.0000	0.0000	2.8105	0.1941	2.1093	28.6139	0.0000	105.2174	28.6139	109.0388	43.4853	39.1447	39.1086	39.1086	39.1086	39.1086	39.1086
8	-2.2608	-2.1352	4.4334	3.0000	0.0000	2.0988	0.2416	2.0930	32.8104	0.0000	120.0688	32.8104	124.4711	46.9250	45.1579	45.1117	45.1117	45.1117	45.1117	45.1117
9	-2.1352	-2.0096	5.3788	3.0000	0.0000	2.0272	0.3328	3.0188	32.7062	0.0000	147.6439	32.7062	151.2231	55.9598	55.7962	55.7746	55.7746	55.7746	55.7746	55.7746
10	-2.0096	-1.8840	3.1433	2.0000	-0.6239	2.5146	0.1784	1.0743	39.0283	0.0000	87.9005	39.0283	96.1754	40.6253	31.8688	31.8134	31.8134	31.8134	31.8134	31.8134
11	-1.8840	-1.7584	7.0325	4.0000	0.0000	2.4184	0.3813	4.2328	28.9021	0.0000	151.1952	28.9021	153.9328	58.7040	56.9007	56.8791	56.8791	56.8791	56.8791	56.8791
12	-1.7584	-1.6328	2.2985	2.0000	-2.0274	1.8931	0.3026	2.1303	108.3574	0.0000	230.6436	108.3574	254.8289	88.0711	87.0882	87.0122	87.0122	87.0122	87.0122	87.0122
13	-1.6328	-1.5072	4.6613	2.0000	0.0000	2.1294	0.4594	2.0724	31.2160	0.0000	114.0884	31.2160	118.2819	44.3558	42.9390	42.9068	42.9068	42.9068	42.9068	42.9068
14	-1.5072	-1.3816	9.9112	7.0000	0.0000	2.3518	0.5012	7.0583	26.9465	0.0000	186.9320	26.9465	188.8642	70.7867	70.6536	70.6270	70.6270	70.6270	70.6270	70.6270
15	-1.3816	-1.2560	4.2624	2.0000	0.0000	1.9619	0.2717	2.0288	33.9267	0.0000	124.8943	33.9267	129.4203	48.8442	46.9547	46.9214	46.9214	46.9214	46.9214	46.9214
16	-1.2560	-1.1304	6.7515	3.0000	0.9706	2.0999	0.5204	3.1606	29.8668	0.0000	117.3171	29.8668	121.0591	43.7456	44.4676	44.4348	44.4348	44.4348	44.4348	44.4348
17	-1.1304	-1.0048	4.5425	2.0000	0.0000	1.9507	0.5701	2.0217	32.1448	0.0000	117.2758	32.1448	121.6014	46.0335	44.0652	44.0291	44.0291	44.0291	44.0291	44.0291
18	-1.0048	-0.8792	4.4843	1.0000	0.0000	2.1312	0.2617	2.0913	32.3599	0.0000	118.8964	32.3599	123.2214	46.8758	44.6457	44.5999	44.5999	44.5999	44.5999	44.5999
19	-0.8792	-0.7536	3.9297	2.0000	0.0000	1.5139	0.3442	2.0716	36.5667	0.0000	136.6677	36.5667	141.4750	55.9728	50.9293	50.8946	50.8946	50.8946	50.8946	50.8946
