Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	8.5242	0.0000	0.0000	3.1698	0.2224	5.1320	26.6535	0.0000	155.4814	26.6535	157.7494	58.3390	58.8331	59.5607	58.6562	58.6562	58.6562	58.6562
2	50.0000	100.0000	23.3280	0.0000	0.0000	10.8845	1.3823	11.0613	14.5478	0.0000	125.4543	14.5478	126.2950	47.7983	47.3764	48.1222	47.1536	47.1536	47.1536	47.1536
3	100.0000	150.0000	24.6714	0.0000	0.0000	12.7587	1.7678	10.1449	13.2195	0.0000	107.9038	13.2195	108.7106	40.9201	40.7836	41.6397	40.5327	40.5327	40.5327	40.5327
4	150.0000	200.0000	27.8070	0.0000	0.0000	11.4548	1.9466	14.4056	13.7402	0.0000	133.5543	13.7402	134.2592	50.3477	50.5515	51.0597	50.3470	50.3470	50.3470	50.3470
5	200.0000	250.0000	16.9777	0.0000	0.0000	8.9871	1.5505	6.4400	14.9688	0.0000	94.1927	14.9688	95.3747	36.1039	35.6050	36.1281	35.3406	35.3406	35.3406	35.3406
6	250.0000	300.0000	14.2192	0.0000	0.0000	5.9482	0.8709	7.4002	18.9772	0.0000	130.4252	18.9772	131.7986	48.8645	49.4358	49.8506	49.2291	49.2291	49.2291	49.2291
7	300.0000	350.0000	9.5413	0.0000	0.0000	4.9822	0.3369	4.2222	21.5190	0.0000	111.6803	21.5190	113.7346	42.9749	42.1556	42.6433	41.9229	41.9229	41.9229	41.9229
8	350.0000	400.0000	4.4623	0.0000	-0.3913	2.2491	0.3312	2.2734	33.7070	0.0000	120.0959	33.7070	124.7364	47.9658	45.0400	45.3713	44.8195	44.8195	44.8195	44.8195
9	400.0000	450.0000	1.2881	0.0000	0.0000	1.0757	0.1969	0.0156	18.4819	2.1291	3.1015	18.6041	18.7403	2.8861	0.3990	1.0632	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	1.1714	0.0000	0.0000	0.8317	0.1132	0.2265	17.7175	6.8268	8.5015	18.9872	19.6516	8.4314	0.4014	1.0132	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.3239	0.0000	0.0000	0.2773	0.0282	0.0184	37.9309	12.8893	5.8601	40.0611	38.3809	12.8567	0.3825	0.8316	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.1125	0.0000	0.0000	0.1278	0.0000	-0.0153	65.4135	8.8200	8.8059	66.0054	66.0035	8.7753	0.3982	0.7929	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	1.0919	0.0000	0.0000	0.0379	0.0000	1.0540	91.6730	0.0000	242.5553	91.6730	259.3010	92.0980	91.6170	91.7046	91.5801	91.5801	91.5801	91.5801
14	650.0000	700.0000	0.2493	0.0000	0.0000	0.1361	0.0000	0.1132	37.9267	1.0712	4.1519	37.9418	38.1533	4.0113	0.3971	0.9949	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.1100	0.0000	0.0000	0.0689	0.0317	0.0094	44.8866	5.0980	4.9802	45.1752	45.1620	4.9655	0.3975	1.0842	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0367	0.0000	0.0000	0.0308	0.0000	0.0058	65.0429	15.3895	10.7314	66.8387	65.9222	15.3563	0.3976	0.9285	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0352	0.0000	0.0000	0.0263	0.0000	0.0090	47.7769	21.1659	15.1892	52.2554	50.1333	21.1419	0.3979	0.9263	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0029	0.0000	0.0000	0.0000	0.0000	0.0029	17.4449	2.3367	3.5119	17.6007	17.7948	3.3502	0.3980	0.9754	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0348	0.0000	0.0000	0.0321	0.0000	0.0027	53.3661	12.5640	10.7094	54.8251	54.4301	12.5151	0.3972	1.0343	0.0000	0.0000	0.0000	0.0000
