Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
1	0.0000	200.0000	22.9718	0.0000	-0.8101	5.9907	9.5190	8.2721	10.0409	10.3409	3.7120	14.4137	10.7051	3.7133	0.0000	0.0000	0.0000	0.5251	0.0000	1.2171	0.5204	3.3782	8.9278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0634	24.6009	2.5348	27.8542	13.3071	0.6769	0.0000	0.0000	0.0000	0.4947	0.0000	1.2498	0.5248	10.3979	22.2384	7.9207	7.9321	3.3790	11.2096	8.6113	2.2714	0.0000	0.0000	0.0000	0.3039	0.0000	0.8396	0.3477	1.7919	7.3232	8.3626	3.7595	4.7665	9.1688	9.6256	3.4250	0.0000	0.0000	0.0000	0.5870	0.0000	1.2938	0.5626	0.2108	3.9889	0.8159	5.0576
2	200.0000	400.0000	2.4770	0.0000	0.0000	0.7129	0.7512	1.0128	13.3275	10.5846	7.7646	17.0193	15.4243	4.7402	0.0000	0.0000	0.0000	0.5258	0.0000	1.2040	0.5348	1.7792	9.1862	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.8594	12.4859	11.0849	26.9290	26.3087	7.8869	0.0000	0.0000	0.0000	0.7529	0.0000	1.5008	0.7591	0.0000	10.9322	27.0085	15.4216	6.7412	31.1012	27.8370	12.7900	0.0000	0.0000	0.0000	0.4481	0.0000	0.9733	0.4619	4.9698	6.9412	19.4677	12.1676	11.1885	22.9573	22.4538	5.7369	0.0000	0.0000	0.0000	0.4237	0.0000	1.1662	0.4311	0.6650	10.6288	0.0737	8.0618
3	400.0000	600.0000	0.1926	0.0000	0.0000	0.0000	0.0733	0.1193	36.5284	38.4680	6.0917	53.0483	37.0329	5.9935	0.0000	0.0000	0.0000	0.2991	0.0000	0.9966	0.3347	0.0054	38.4396	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	75.2721	3.0958	12.5630	75.3357	76.3133	12.5342	0.0000	0.0000	0.0000	0.1357	0.0000	0.8207	0.1882	0.0000	0.0000	36.5746	62.0859	2.3320	72.0580	36.6489	1.9722	0.0000	0.0000	0.0000	0.3996	0.0000	1.1048	0.4249	0.0087	62.0733	0.0138	5.9178
4	600.0000	800.0000	0.1012	0.0000	0.0000	0.0000	0.0000	0.1012	68.4423	10.1023	98.0116	69.1838	119.5433	16.1113	0.0000	0.0000	0.0000	0.6960	0.0000	0.6710	0.5185	0.0000	96.6721	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	68.4423	10.1023	98.0116	69.1838	119.5433	16.1113	0.0000	0.0000	0.0000	0.6960	0.0000	0.6710	0.5185	0.0000	96.6721	0.0029	2.5051
5	800.0000	1000.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0004	42.9732	5.6043	18.2452	43.3371	46.6860	7.0462	0.0000	0.0000	0.0000	0.7955	0.0000	1.7530	0.7308	11.8116	11.8116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.9732	5.6043	18.2452	43.3371	46.6860	7.0462	0.0000	0.0000	0.0000	0.7955	0.0000	1.7530	0.7308	11.8116	11.8116	0.0005	0.5820
6	1000.0000	2000.0000	0.0147	0.0000	0.0000	0.0000	0.0000	0.0147	97.2201	21.9929	32.5755	99.6767	102.5325	32.5251	0.0000	0.0000	0.0000	0.4056	0.0000	1.7156	0.4689	0.3614	0.3614	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	97.2201	21.9929	32.5755	99.6767	102.5325	32.5251	0.0000	0.0000	0.0000	0.4056	0.0000	1.7156	0.4689	0.3614	0.3614	0.0000	0.0743
