Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
1	0.0000	200.0000	1038.1594	0.0000	322.4034	695.9380	3.0267	16.7912	2.9044	4.2427	3.4860	5.1416	4.5374	0.4825	0.0000	0.0000	0.0000	0.4720	0.0000	1.2023	0.4775	0.3701	3.9667	9.1890	6.1527	3.1326	11.0587	9.7083	1.0883	0.0000	0.0000	0.0000	0.7568	0.0000	1.7391	0.7200	1.0957	5.5996	0.7880	3.4526	3.7759	3.5413	3.8572	0.2368	0.0000	0.0000	0.0000	0.3395	0.0000	0.9537	0.3649	0.0842	3.6204	13.6370	3.3131	1.9788	14.0337	13.7798	1.7205	0.0000	0.0000	0.0000	0.2869	0.0000	0.8405	0.3374	0.2431	2.9388	6.5773	3.1888	2.7278	7.3095	7.1205	2.1871	0.0000	0.0000	0.0000	0.5287	0.0000	1.2651	0.5154	0.7504	2.0096	0.7112	0.4377
2	200.0000	400.0000	604.7610	0.0000	182.8894	406.2427	4.3056	11.3233	5.3254	2.1561	4.8415	5.7454	7.1973	0.7736	0.0000	0.0000	0.0000	0.4356	0.0000	1.1177	0.4439	0.3872	4.6275	17.3787	2.3610	11.0825	17.5384	20.6117	1.3498	0.0000	0.0000	0.0000	0.6162	0.0000	1.4050	0.5775	1.0406	10.9178	1.0247	7.0506	6.3343	7.1246	6.4166	0.1549	0.0000	0.0000	0.0000	0.3513	0.0000	0.9806	0.3782	0.1698	6.9616	69.5826	53.5066	40.8072	87.7764	80.6658	53.4860	0.0000	0.0000	0.0000	0.2617	0.0000	1.1851	0.5323	0.1709	0.6430	7.5041	7.2848	2.9354	10.4585	8.0577	1.8711	0.0000	0.0000	0.0000	0.6320	0.0000	1.4072	0.6351	1.1866	6.7362	0.3277	2.4465
3	400.0000	600.0000	94.3665	0.0000	29.2905	61.8662	0.1591	3.0507	10.3155	34.2097	14.1303	35.7311	17.4950	4.7016	0.0000	0.0000	0.0000	1.2304	0.0000	2.2253	1.1072	3.5554	33.9914	32.7680	97.9354	29.8387	103.2719	44.3180	15.4098	0.0000	0.0000	0.0000	2.7787	0.0000	4.3536	2.3595	10.5638	97.4091	2.5249	6.1297	7.6079	6.6294	8.0159	0.1795	0.0000	0.0000	0.0000	0.5180	0.0000	1.2505	0.5315	0.1432	7.4673	52.7438	1.3514	2.9311	52.7611	52.8252	2.6028	0.0000	0.0000	0.0000	0.4448	0.0000	1.1981	0.4392	0.0000	0.0000	14.3120	2.3211	20.8983	14.4990	25.3292	1.2014	0.0000	0.0000	0.0000	0.8524	0.0000	1.6118	0.7951	6.2084	19.8201	0.1014	4.4695
4	600.0000	800.0000	30.5529	0.0000	13.6867	16.0139	0.0082	0.8442	16.3284	11.1759	19.6839	19.7868	25.5749	5.0327	0.0000	0.0000	0.0000	1.3706	0.0000	2.5971	1.2975	6.1510	19.4192	35.9697	19.6306	36.7418	40.9778	51.4177	9.2623	0.0000	0.0000	0.0000	2.0909	0.0000	3.7386	1.9469	14.6576	36.4416	4.8023	6.5485	6.1894	8.1207	7.8340	1.6559	0.0000	0.0000	0.0000	0.7576	0.0000	1.6023	0.7407	1.0203	6.0375	100.0000	107.9389	58.0869	147.1421	115.6464	107.8608	0.0000	0.0000	0.0000	1.7872	0.0000	2.9891	2.1745	0.0000	0.0000	29.0894	17.6813	4.0551	34.0414	29.3706	0.7319	0.0000	0.0000	0.0000	1.3178	0.0000	2.9578	1.3212	4.3285	16.7668	0.0324	4.8926
5	800.0000	1000.0000	6.2389	0.0000	0.6220	5.3018	0.0000	0.3150	20.5847	8.3327	21.9489	22.2073	30.0913	4.0476	0.0000	0.0000	0.0000	2.4100	0.0000	3.8441	2.0627	20.9980	4.8914	193.0910	81.6526	208.9986	209.6456	284.5427	10.7724	0.0000	0.0000	0.0000	14.6317	0.0000	19.1259	11.6867	204.3870	77.0514	8.0916	10.6825	10.9192	13.4012	13.5905	3.6988	0.0000	0.0000	0.0000	1.0053	0.0000	2.0423	0.9363	2.3554	10.2444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	47.7395	12.1965	10.3809	49.2729	48.8551	10.5873	0.0000	0.0000	0.0000	1.9172	0.0000	3.9926	2.0156	1.3570	3.3379	0.0160	4.1293
6	1000.0000	2000.0000	13.1335	0.0000	2.4351	2.5481	7.9345	0.2159	62.0237	6.2518	7.1313	62.3380	62.4323	4.6428	0.0000	0.0000	0.0000	1.8079	0.0000	4.7065	1.9462	0.5288	1.4493	74.6066	15.9568	17.4738	76.2940	76.6256	16.8081	0.0000	0.0000	0.0000	1.7930	0.0000	4.0428	1.8973	2.9030	0.0000	11.5283	8.4751	4.8534	14.3084	12.5083	1.4187	0.0000	0.0000	0.0000	1.4051	0.0000	2.8088	1.3587	2.2772	7.3978	100.0000	11.8696	13.7173	100.7020	100.9364	12.2411	0.0000	0.0000	0.0000	1.9035	0.0000	5.5259	2.1345	0.0000	0.0000	51.9221	6.2750	9.0848	52.2999	52.7109	6.3392	0.0000	0.0000	0.0000	3.2145	0.0000	4.4747	2.5104	0.5718	2.6059	0.0158	5.8869
7	2000.0000	4000.0000	0.0725	0.0000	0.0707	0.0000	0.0000	0.0018	97.5012	148.0617	116.8918	177.2816	152.2175	147.4470	0.0000	0.0000	0.0000	1.5729	0.0000	2.9085	1.5854	97.4763	12.9696	100.0000	150.1541	119.3222	180.4058	155.6849	150.1089	0.0000	0.0000	0.0000	1.5799	0.0000	2.9164	1.5973	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	87.2796	44.7412	41.9724	98.0791	96.8474	44.6323	0.0000	0.0000	0.0000	1.3039	0.0000	2.6016	1.1253	0.0000	0.9360	0.0003	0.0201
