Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
1	0.0000	200.0000	12.4133	0.0000	-1.2130	3.0056	6.2679	4.3528	15.4859	9.4406	4.0216	18.1367	15.9996	4.5642	0.0000	0.0000	0.0000	0.5590	0.0000	1.2892	0.5638	1.0589	8.0548	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.2134	16.7772	2.8322	20.7519	12.5375	0.5679	0.0000	0.0000	0.0000	0.5250	0.0000	1.2051	0.5370	2.4406	16.6118	9.4825	7.7797	3.1599	12.2654	9.9951	3.0198	0.0000	0.0000	0.0000	0.3030	0.0000	0.8139	0.3365	3.9309	5.9259	11.9463	7.1139	9.4107	13.9040	15.2077	6.2234	0.0000	0.0000	0.0000	0.6337	0.0000	1.3941	0.6078	0.9552	7.0605	0.4109	0.3540
2	200.0000	400.0000	9.4989	0.0000	-0.2117	2.6425	3.1068	3.9613	11.5990	13.7943	4.9649	18.0227	12.6170	2.6700	0.0000	0.0000	0.0000	0.4136	0.0000	1.1000	0.4241	6.8682	11.5940	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.7681	41.9517	4.8186	49.2335	26.2147	1.8735	0.0000	0.0000	0.0000	0.4030	0.0000	1.1255	0.4514	26.3485	32.5662	14.7875	12.5464	7.6420	19.3929	16.6454	2.3103	0.0000	0.0000	0.0000	0.2636	0.0000	0.7547	0.3181	2.4403	12.1612	11.0898	4.0712	3.8242	11.8135	11.7307	3.7111	0.0000	0.0000	0.0000	0.5235	0.0000	1.2655	0.5251	0.8068	3.4605	0.2733	1.9001
3	400.0000	600.0000	2.6912	0.0000	0.6146	0.5061	0.8140	0.7565	25.7434	5.7929	8.0506	26.3872	26.9729	4.4084	0.0000	0.0000	0.0000	0.5251	0.0000	0.8769	0.4283	1.8505	7.9451	100.0000	24.7121	15.3390	103.0082	101.1696	24.6660	0.0000	0.0000	0.0000	1.0974	0.0000	0.7306	0.7333	0.0000	0.0000	28.4291	22.0903	15.8950	36.0027	32.5710	22.0414	0.0000	0.0000	0.0000	0.5092	0.0000	1.2820	0.5047	0.0000	15.6545	24.8962	1.4920	8.4492	24.9409	26.2909	1.6529	0.0000	0.0000	0.0000	0.3845	0.0000	1.1194	0.4402	0.0000	8.1899	26.5950	22.4500	12.7194	34.8037	29.4801	3.6976	0.0000	0.0000	0.0000	0.2252	0.0000	0.4734	0.1191	6.5833	21.1355	0.1385	3.9749
4	600.0000	800.0000	0.7081	0.0000	0.0000	0.3171	0.1124	0.2786	26.3002	5.3800	10.3006	26.8448	28.2454	4.2926	0.0000	0.0000	0.0000	1.0092	0.0000	1.7330	0.9546	9.0988	4.9002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	37.8605	17.3441	10.7717	41.6441	39.3630	10.4334	0.0000	0.0000	0.0000	1.1684	0.0000	2.1172	1.1855	0.0000	15.9307	71.1323	6.7145	58.6865	71.4485	92.2167	19.0101	0.0000	0.0000	0.0000	0.9105	0.0000	2.0720	0.9507	55.4684	3.8600	42.2834	8.9022	24.3470	43.2104	48.7920	10.4221	0.0000	0.0000	0.0000	0.8677	0.0000	1.1588	0.6933	20.7178	7.3229	0.0543	4.9935
5	800.0000	1000.0000	0.3325	0.0000	0.0000	0.2120	0.0426	0.0779	32.5698	27.4488	4.9537	42.5938	32.9444	5.6259	0.0000	0.0000	0.0000	1.0992	0.0000	2.6974	1.2184	19.2470	18.4762	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.7076	8.4201	7.8844	41.5693	41.4641	7.8253	0.0000	0.0000	0.0000	0.9519	0.0000	2.7661	1.0512	0.0000	0.0000	71.2516	211.4523	41.5792	223.1342	82.4962	42.8316	0.0000	0.0000	0.0000	2.4926	0.0000	4.5304	2.5444	146.3631	146.3631	74.3892	59.0448	15.2674	94.9739	75.9398	20.3382	0.0000	0.0000	0.0000	0.7456	0.0000	1.5458	0.9560	2.1368	55.3567	0.0200	4.7015
6	1000.0000	2000.0000	0.1138	0.0000	0.0000	0.0203	0.0000	0.0935	53.0158	4.7263	9.2551	53.2260	53.8175	2.3017	0.0000	0.0000	0.0000	1.2125	0.0000	2.5565	1.2648	0.2065	8.4206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	12.2009	12.3723	100.7416	100.7625	11.9489	0.0000	0.0000	0.0000	1.3456	0.0000	2.6735	1.1914	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.7635	6.1439	11.9589	61.0734	61.9292	5.3562	0.0000	0.0000	0.0000	1.1837	0.0000	2.5311	1.2807	0.2513	10.2488	0.0089	6.2556
