Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	3.7860	0.0000	1.3408	2.3183	0.0000	0.1269	78.1802	45.0698	20.1894	90.2410	80.7450	20.1775	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	36.7278	19.0873
2	-3.0144	-2.8888	4.6420	0.0000	2.6200	1.9250	0.0000	0.0970	38.0677	1.1535	44.1752	38.0852	58.3146	1.0049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.2467	32.1960
3	-2.8888	-2.7632	3.2771	0.0000	1.2272	1.9232	0.0819	0.0448	54.6448	5.7541	2.2017	54.9469	54.6891	2.3353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0420	4.8463
4	-2.7632	-2.6376	4.5616	0.0000	2.1533	2.2297	0.0000	0.1786	29.7328	36.7524	3.6716	47.2734	29.9586	1.0279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7574	36.7319
5	-2.6376	-2.5120	3.2597	0.0000	1.4177	1.7230	0.0267	0.0922	59.0668	9.7479	15.6198	59.8658	61.0972	8.9274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7337	12.8171
6	-2.5120	-2.3864	2.8613	0.0000	0.5674	2.1305	0.0000	0.1633	22.4169	20.7002	8.3069	30.5126	23.9065	5.3977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.7544	20.1605
7	-2.3864	-2.2608	2.9405	0.0000	0.5121	2.1451	0.0793	0.2039	20.6025	11.1519	11.0923	23.4271	23.3988	1.8218	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7767	11.0729
8	-2.2608	-2.1352	4.3548	0.0000	2.6848	1.6087	0.0146	0.0467	44.0287	18.1216	43.9978	47.6122	62.2442	17.8855	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.9872	29.7377
9	-2.1352	-2.0096	2.1274	0.0000	0.2043	1.7768	0.0000	0.1462	15.6156	19.8234	10.1576	25.2352	18.6286	17.5411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8855	9.0399
10	-2.0096	-1.8840	2.3032	0.0000	0.3382	1.8686	0.0632	0.0332	78.1471	43.5671	18.8711	89.4710	80.3934	2.4242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4638	43.5597
11	-1.8840	-1.7584	3.6205	0.0000	1.0795	2.2481	0.0000	0.2928	23.0189	15.9022	9.1325	27.9777	24.7643	8.3367	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7704	13.9926
