Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	0.0000	100.0000	1.7734	1.0000	0	1.2554	0.3862	0.1317	17.4592	3.5384	5.5806	17.8142	18.3294
2	100.0000	200.0000	10.7704	9.0000	0	8.3577	2.1427	0.2699	7.0220	3.4707	3.4680	7.8329	7.8316
3	200.0000	300.0000	17.4435	13.0000	0	14.6895	2.4542	0.2998	5.5591	3.7089	3.2692	6.6828	6.4491
4	300.0000	400.0000	13.2734	15.0000	0	11.5801	1.3144	0.3788	6.3229	3.0012	2.9822	6.9991	6.9909
5	400.0000	500.0000	5.1829	3.0000	0	4.2608	0.4881	0.4340	10.0945	2.8456	3.0950	10.4879	10.5583
6	500.0000	1000.0000	1.5850	3.0000	0	3.1314	-1.9430	0.3966	152.4322	83.5773	120.6839	173.8411	194.4227
