Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
2	50.0000	100.0000	23.3034	17.0000	0	17.3049	5.4598	0.5387	4.8402	3.1935	3.1691	5.7987	5.7853
3	100.0000	150.0000	13.2735	16.0000	0	11.9134	1.1368	0.2234	6.2271	3.6601	3.8193	7.2231	7.3051
4	150.0000	200.0000	7.8634	2.0000	0	7.0571	0.4801	0.3263	8.2826	3.2977	2.8945	8.9149	8.7738
5	200.0000	250.0000	0.2628	6.0000	0	2.4645	-2.3683	0.1666	914.2486	444.6596	671.8103	1016.6477	1134.5394
6	250.0000	300.0000	1.7612	1.0000	0	1.6544	0.0642	0.0427	16.8730	5.3448	4.6842	17.6993	17.5112
7	300.0000	500.0000	3.5642	2.0000	0	2.8808	0.0702	0.6132	12.0499	3.0154	2.9338	12.4215	12.4019
