Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	800.0000	1000.0000	32.5629	29.0000	0	27.3313	4.4651	0.7665	4.0573	2.9350	2.9083	5.0076	4.9920
2	1000.0000	1200.0000	11.4183	7.0000	0	9.1990	1.7439	0.4754	6.7301	3.4758	3.6200	7.5746	7.6418
3	1200.0000	1500.0000	6.2712	7.0000	0	4.9093	0.8833	0.4786	9.3902	3.7641	3.4794	10.1165	10.0141
4	1500.0000	1800.0000	1.3757	0.0000	0	1.1145	0.1228	0.1384	20.1318	7.4898	7.4178	21.4799	21.4549
