Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	0.0000	200.0000	513.5870	0.0000	164.4185	296.8803	4.8118	47.4765	5.7825	87.3561	87.3573	87.5473	87.5485
2	200.0000	400.0000	266.4611	0.0000	86.0867	151.0336	2.2623	27.0783	7.1560	94.4513	94.4561	94.7220	94.7268
3	400.0000	600.0000	35.3172	0.0000	8.9039	18.6199	0.5065	7.2869	24.6130	96.7490	96.7771	99.8307	99.8580
4	600.0000	800.0000	9.4124	0.0000	3.4622	3.9606	0.1659	1.8237	48.4361	99.2904	99.5326	110.4746	110.6923
5	800.0000	1000.0000	3.1173	0.0000	1.9156	0.9781	0.0388	0.1847	104.6357	98.9049	98.9116	143.9820	143.9866
6	1000.0000	2000.0000	0.8495	0.0000	0.0000	0.3510	0.1290	0.3695	25.6739	95.4498	95.4845	98.8424	98.8759
