Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	0.0000	200.0000	730.4035	0.0000	220.4916	441.5132	6.3680	62.0307	4.8242	0.3762	0.6089	4.8388	4.8624
2	200.0000	400.0000	398.9595	0.0000	117.6444	237.8590	3.3601	40.0959	5.2662	1.4614	0.2478	5.4652	5.2720
3	400.0000	600.0000	83.1926	0.0000	44.0385	28.6409	0.3869	10.1264	12.5007	0.0000	0.9022	12.5007	12.5332
4	600.0000	800.0000	9.8700	0.0000	-1.3041	7.7013	0.1816	3.2911	59.5625	33.3534	22.4908	68.2652	63.6673
5	800.0000	1000.0000	5.3787	0.0000	2.0255	1.9804	0.1280	1.2447	38.7140	3.2866	4.1896	38.8532	38.9400
6	1000.0000	2000.0000	1.4333	0.0000	0.0000	0.8398	0.0000	0.5934	19.7782	9.7449	5.5433	22.0486	20.5403
