Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	800.0000	1000.0000	96.7233	0.0000	19.0572	58.9169	9.2757	9.4735	6.5561	0.0000	0.1340	6.5561	6.5575
2	1000.0000	1200.0000	25.5388	0.0000	-1.9001	22.0414	3.2684	2.1291	13.9875	0.0000	0.3967	13.9875	13.9932
3	1200.0000	1500.0000	14.8486	0.0000	0.0231	10.9818	1.6372	2.2065	18.5987	0.0000	0.7296	18.5987	18.6130
4	1500.0000	1800.0000	4.3802	0.0000	0.0000	3.1116	0.6418	0.6269	11.7755	1.4025	3.2218	11.8587	12.2083
5	1800.0000	8000.0000	3.9313	0.0000	2.2709	1.0815	0.0522	0.5268	58.6674	41.4311	32.4943	71.8220	67.0652
