Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100EE	WR4000N2100EE
2	200.0000	400.0000	88.1632	0.0000	12.7721	66.6099	5.9541	2.8271	20.3749	5.8833	6.1630	21.2073	21.2866	5.6725	0.4447	2.0414	1.0462	0.0000	0.0000	0.0000	0.0000	0.0326	0.7796	50.2925	32.2133	33.2390	59.7246	60.2840	33.1120	0.4572	2.6122	1.1803	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7829	2.9880	2.9124	4.0832	4.0282	0.1052	0.4270	2.6444	0.8321	0.0000	0.0000	0.0000	0.0000	0.0431	1.0293	279.9143	12.4023	12.5819	280.1889	280.1969	10.5730	0.6279	5.9084	3.3485	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.3126	2.2499	3.3364	16.4671	16.6503	2.5606	0.4216	1.9983	0.6355	0.0000	0.0000	0.0000	0.0000	0.0006	0.0604	0.2757	0.0133
3	400.0000	600.0000	123.3772	0.0000	28.5255	85.9683	6.6606	2.2228	6.6966	2.9745	2.7771	7.3275	7.2496	1.5177	0.4095	2.3645	0.6812	0.0000	0.0000	0.0000	0.0000	0.1122	0.7466	28.0030	4.1070	3.5152	28.3025	28.2227	3.5392	0.4073	1.9463	0.6228	0.0000	0.0000	0.0000	0.0000	0.0000	2.4685	2.2946	2.9062	2.7931	3.7029	3.6148	1.0077	0.4098	2.4750	0.6904	0.0000	0.0000	0.0000	0.0000	0.1611	0.7964	9.5454	3.2013	2.8623	10.0679	9.9653	1.5959	0.4082	2.6487	0.7204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.9193	3.4203	3.7890	18.2428	18.3155	2.5434	0.4313	2.6039	0.9594	0.0000	0.0000	0.0000	0.0000	0.0010	0.0502	1.2146	0.0450
4	600.0000	800.0000	40.6833	0.0000	8.0566	29.1832	1.8583	1.5851	9.1247	3.6694	3.2117	9.8348	9.6734	2.7802	0.4083	2.2667	0.6369	0.0000	0.0000	0.0000	0.0000	0.0426	0.2329	43.2964	15.1048	12.5172	45.8556	45.0695	14.8787	0.4152	2.4898	0.6370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0518	2.3678	2.3447	4.6929	4.6813	0.4720	0.4061	2.1860	0.6270	0.0000	0.0000	0.0000	0.0000	0.0599	0.2087	17.7481	6.8721	7.6081	19.0321	19.3101	7.3216	0.4071	1.9181	0.6577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.5248	7.0743	5.9643	21.7097	21.3738	6.3306	0.4156	3.0271	0.7955	0.0000	0.0000	0.0000	0.0000	0.0083	2.5467	1.3102	0.0668
5	800.0000	1000.0000	6.4526	0.0000	0.0000	5.5591	0.2492	0.6443	8.9512	2.7125	2.6981	9.3531	9.3490	0.8013	0.4060	2.4695	0.6120	0.0000	0.0000	0.0000	0.0000	0.8482	0.0102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.5432	2.7153	2.6432	9.9220	9.9025	0.7637	0.4040	2.4253	0.5987	0.0000	0.0000	0.0000	0.0000	0.9846	0.0000	65.3387	2.4201	3.1875	65.3835	65.4164	2.0865	0.4159	2.3381	0.4083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.8545	3.7572	3.4005	25.1368	25.0860	2.2044	0.4196	2.9019	0.8058	0.0000	0.0000	0.0000	0.0000	0.0000	0.1023	0.9227	0.1008
6	1000.0000	2000.0000	1.7474	0.0000	0.0000	1.3127	0.1369	0.2978	15.2105	6.8665	10.5139	16.6885	18.4905	10.2076	0.4021	2.4271	0.5411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0218	7.9875	10.7526	19.7125	20.9858	10.4526	0.3989	2.4253	0.5656	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	62.8337	11.9584	22.8693	63.9615	66.8661	22.5908	0.3972	3.5225	0.3121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.6463	2.0482	3.9991	28.7195	28.9241	3.4348	0.4185	1.9314	0.5381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5890	0.7778
