Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	1187.4730	0.0000	553.1605	3.5436	0.0577	630.7112	4.3267	0.0000	158.7515	4.3267	158.8104	53.6208	52.6118	54.0348	52.2117	52.2117	52.2117	52.2117	51.9514	55.0988
2	50.0000	100.0000	2894.5345	0.0000	1357.9672	11.1355	0.3311	1525.1007	2.8300	0.0000	157.0990	2.8300	157.1245	52.3532	52.1626	53.4168	51.7527	51.7527	51.7527	51.7527	52.4103	53.8956
3	100.0000	150.0000	2485.4606	0.0000	1122.1577	17.0943	0.5734	1345.6352	3.0612	0.0000	161.7282	3.0612	161.7572	53.4858	53.5043	54.6694	53.1089	53.1089	53.1089	53.1089	53.1959	57.7220
4	150.0000	200.0000	1393.2016	0.0000	710.0757	17.2133	0.1732	665.7393	3.8635	0.0000	142.6519	3.8635	142.7042	47.5043	47.0318	48.2189	46.5834	46.5834	46.5834	46.5834	47.0034	51.6381
5	200.0000	250.0000	586.0362	0.0000	281.7412	16.6171	0.4273	287.2507	5.7848	0.0000	148.4877	5.7848	148.6003	49.8876	48.2099	49.4223	47.7786	47.7786	47.7786	47.7786	49.1330	56.9897
6	250.0000	300.0000	194.0278	0.0000	71.2277	13.4688	0.1925	109.1389	10.0589	0.0000	166.3113	10.0589	166.6152	56.1560	54.9990	55.7910	54.6314	54.6314	54.6314	54.6314	52.1717	60.8950
7	300.0000	350.0000	113.4284	0.0000	38.3371	10.0625	0.0660	64.9629	11.7384	0.0000	169.6916	11.7384	170.0971	58.4739	55.9208	57.0173	55.5416	55.5416	55.5416	55.5416	57.5571	57.8412
8	350.0000	400.0000	56.3104	0.0000	17.8521	9.0132	0.0832	29.3618	16.8731	0.0000	155.8198	16.8731	156.7306	52.9961	50.1361	50.9027	49.7244	49.7244	49.7244	49.7244	56.1644	57.6367
9	400.0000	450.0000	37.8582	0.0000	16.1019	5.8733	0.0480	15.8350	17.6503	0.0000	126.8305	17.6503	128.0528	47.2326	40.1316	41.6232	39.6216	39.6216	39.6216	39.6216	41.9622	49.7164
10	450.0000	500.0000	11.2268	0.0000	0.3328	2.5853	0.0000	8.3087	37.9341	0.0000	222.8079	37.9341	226.0141	73.3670	71.5242	73.2261	71.2583	71.2583	71.2583	71.2583	88.9645	74.5467
