Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	0.0000	50.0000	0.9503	0.0000	-1.0221	1.8322	0.0509	0.0893	112.5695	15.4373	11.1734	113.6230	113.1226	15.3318	0.3231	1.7720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	9.0847	0.0000	1.6650	6.4926	0.6129	0.3142	20.6543	3.8397	4.1851	21.0082	21.0740	3.1430	0.4221	2.6727	0.0000	0.0000	0.0000	0.0000	0.0000	0.5608
3	100.0000	150.0000	7.8382	0.0000	0.7124	5.9468	1.1067	0.0723	9.9042	2.7333	2.5137	10.2745	10.2182	1.2384	0.4236	2.3940	0.0000	0.0000	0.0000	0.0000	0.4517	0.4517
4	150.0000	200.0000	6.5566	0.0000	0.4903	5.2365	0.6901	0.1397	10.9930	3.0501	3.4882	11.4083	11.5332	2.4326	0.4174	2.4649	0.0000	0.0000	0.0000	0.0000	0.0000	0.1254
5	200.0000	250.0000	5.5560	0.0000	1.2245	3.7192	0.3069	0.3054	23.2937	2.8036	3.2318	23.4618	23.5169	2.0218	0.4283	2.2806	0.0000	0.0000	0.0000	0.0000	0.9698	0.9861
6	250.0000	300.0000	3.0295	0.0000	0.2010	2.5468	0.1307	0.1510	13.2071	7.7975	3.7204	15.3372	13.7211	7.5244	0.4135	2.0034	0.0000	0.0000	0.0000	0.0000	0.0000	1.2177
7	300.0000	350.0000	1.3097	0.0000	0.0000	1.1187	0.1345	0.0565	16.8595	3.0528	2.7550	17.1336	17.0831	1.3791	0.3989	2.6941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0090
8	350.0000	400.0000	1.5659	0.0000	0.4994	0.8409	0.0000	0.2256	76.9357	22.5566	33.8079	80.1742	84.0362	33.7833	0.4066	1.0153	0.0000	0.0000	0.0000	0.0000	0.0014	0.6853
9	400.0000	450.0000	0.3888	0.0000	0.0000	0.2722	0.0000	0.1165	31.1330	4.3203	2.3677	31.4313	31.2229	3.6730	0.4017	2.2388	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	0.4379	0.0000	0.0000	0.3508	0.0713	0.0158	28.2785	3.6480	2.6721	28.5128	28.4044	2.5479	0.4321	2.5747	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	0.2593	0.0000	0.0000	0.1686	0.0000	0.0907	48.1201	3.3459	3.4964	48.2362	48.2469	1.4938	0.3977	3.1362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	0.1560	0.0000	0.0000	0.1506	0.0000	0.0054	45.7880	8.2853	8.7214	46.5316	46.6112	8.0588	0.3976	3.3107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.6390	0.0000	0.6211	0.0122	0.0000	0.0057	97.2007	22.5362	25.6755	99.7791	100.5346	25.2941	0.3980	4.3908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.0763	0.0000	0.0000	0.0707	0.0000	0.0055	70.3229	9.6267	11.2418	70.9787	71.2157	10.7177	0.3975	3.3690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	0.0669	0.0000	0.0000	0.0638	0.0000	0.0030	68.7336	25.1841	20.5520	73.2020	71.7404	25.0549	0.3972	2.5164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0016	24.9146	3.2429	3.3697	25.1248	25.1414	0.9808	0.4052	3.1982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0013	26.5980	4.1455	4.5597	26.9191	26.9860	3.0311	0.4070	3.3820	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0337	0.0000	0.0000	0.0329	0.0000	0.0008	97.7415	10.6769	12.4696	98.3230	98.5337	12.3112	0.3976	1.9407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0008	0.0000	0.0000	0.0000	0.0000	0.0008	35.1318	4.0329	4.7435	35.3625	35.4506	3.0913	0.3972	3.5758	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0087	0.0000	0.0000	0.0000	0.0000	0.0087	68.2715	26.9674	20.0117	73.4046	71.1440	26.8731	0.3937	2.2185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
