Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-2.4000	-2.3040	0.2177	0.0000	0.0000	0.2173	0.0000	0.0003	44.9531	5.2925	6.2982	45.2635	45.3921	5.4296	0.3972	3.1669	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-2.3040	-2.2080	0.3037	0.0000	0.0000	0.2443	0.0588	0.0006	41.9303	5.1733	6.0523	42.2483	42.3649	4.9348	0.3972	3.4814	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.2080	-2.1120	0.3642	0.0000	0.0000	0.2010	0.1627	0.0005	35.3608	8.1986	6.4034	36.2988	35.9359	7.9371	0.4152	2.0118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.1120	-2.0160	0.2009	0.0000	0.0000	0.1540	0.0295	0.0174	38.9980	20.5430	18.8030	44.0779	43.2943	20.3981	0.4164	2.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.0160	-1.9200	0.3914	0.0000	0.0000	0.3898	0.0000	0.0016	33.7995	3.1020	3.1652	33.9416	33.9474	0.6294	0.3972	3.0764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-1.9200	-1.8240	0.2208	0.0000	0.0000	0.1222	0.0127	0.0859	46.3620	4.6638	2.0419	46.5959	46.4069	4.1931	0.4074	2.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-1.8240	-1.7280	0.5281	0.0000	0.0000	0.4484	0.0215	0.0582	28.1686	2.4174	2.4434	28.2722	28.2744	0.4512	0.4061	2.3668	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-1.7280	-1.6320	0.5965	0.0000	0.0000	0.3425	0.2519	0.0020	29.3546	2.7296	3.5998	29.4812	29.5745	2.6023	0.4018	2.4546	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-1.6320	-1.5360	0.3200	0.0000	0.0000	0.1537	0.0680	0.0984	41.4797	17.2440	3.2681	44.9212	41.6082	3.2021	0.3972	1.8356	0.0000	0.0000	0.0000	0.0000	16.8397	0.0000
10	-1.5360	-1.4400	0.4288	0.0000	0.0000	0.3435	0.0745	0.0108	33.9888	7.7352	5.5541	34.8578	34.4396	7.4118	0.3865	2.1792	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.4400	-1.3440	0.5604	0.0000	0.0000	0.3907	0.1611	0.0087	28.9212	7.2800	2.9590	29.8234	29.0722	1.6572	0.3972	2.4190	0.0000	0.0000	0.0000	0.0000	0.0000	6.8548
12	-1.3440	-1.2480	0.5976	0.0000	0.0000	0.4125	0.0000	0.1851	36.0234	2.9931	2.3285	36.1476	36.0986	1.0093	0.3974	2.0605	0.0000	0.0000	0.0000	0.0000	0.0000	2.1343
13	-1.2480	-1.1520	0.9429	0.0000	0.0000	0.6873	0.2511	0.0045	22.7771	8.2208	7.1187	24.2153	23.8636	7.6749	0.4165	2.9161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.1520	-1.0560	0.4095	0.0000	-0.5518	0.9351	0.0208	0.0054	142.3787	64.8327	102.0862	156.4448	175.1950	102.0811	0.4425	0.9209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15	-1.0560	-0.9600	1.2917	0.0000	0.4903	0.7509	-0.0207	0.0712	41.4685	8.8746	10.0722	42.4075	42.6742	9.2000	0.4368	1.7776	0.0000	0.0000	0.0000	0.0000	0.0000	3.6686
