Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	0.6434	0.0000	0.0000	0.3279	0.2838	0.0317	25.6424	5.4061	4.2219	26.2060	25.9876	4.8057	0.4127	2.4414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-3.0144	-2.8888	1.1117	0.0000	0.0000	0.8933	0.2087	0.0096	19.5886	4.3721	4.1511	20.0706	20.0237	3.9419	0.4300	1.8416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-2.8888	-2.7632	1.2772	0.0000	0.0000	1.2039	0.0578	0.0155	51.5596	2.1633	3.9211	51.6049	51.7085	3.3333	0.4589	2.0133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.7520	0.0000	0.0000	0.7026	0.0442	0.0052	23.5216	3.7034	3.7058	23.8114	23.8117	2.7879	0.4122	2.4064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.6311	0.0000	0.0000	0.5668	0.0477	0.0166	24.6316	6.2228	9.3907	25.4055	26.3610	5.8553	0.4248	2.0636	0.0000	0.0000	0.0000	0.0000	5.6100	5.6100
6	-2.5120	-2.3864	0.6768	0.0000	0.2558	0.3887	0.0264	0.0059	41.2137	36.2686	16.3919	54.8997	44.3539	36.0633	0.4493	2.2655	0.0000	0.0000	0.0000	0.0000	0.0000	3.0847
7	-2.3864	-2.2608	0.6256	0.0000	0.0000	0.6876	-0.0732	0.0112	28.6862	5.8113	4.3310	29.2689	29.0113	5.1879	0.4088	2.5866	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-2.2608	-2.1352	0.6867	0.0000	0.0000	0.6673	0.0144	0.0050	23.0895	2.5843	2.6846	23.2337	23.2450	0.7269	0.4103	2.5515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	1.1133	0.0000	0.4566	0.6029	0.0428	0.0110	43.6211	15.5795	16.1882	46.3198	46.5281	15.8702	0.4139	3.1662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.6793	0.0000	0.0000	0.7204	0.0000	-0.0411	28.5352	3.1827	3.4635	28.7121	28.7446	1.3661	0.3976	3.1577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.2612	0.0000	0.0000	0.2782	0.0000	-0.0170	40.0477	11.6310	13.6851	41.7025	42.3214	13.5643	0.4210	1.7652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-1.7584	-1.6328	0.6269	0.0000	0.0000	0.4936	0.0402	0.0930	29.6137	3.2187	2.9594	29.7881	29.7612	2.2163	0.4077	2.2982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	-1.6328	-1.5072	0.9712	0.0000	0.4903	0.4167	0.0288	0.0354	52.2350	15.7920	16.2173	54.5700	54.6946	16.1264	0.4623	1.6511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	-1.5072	-1.3816	0.7937	0.0000	0.0000	0.5861	0.1181	0.0895	21.6836	10.4463	8.5976	24.0687	23.3259	10.1814	0.4043	2.3027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0453
15	-1.3816	-1.2560	0.8055	0.0000	0.0000	0.7054	0.0000	0.1001	23.9894	8.7739	9.4939	25.5435	25.7997	9.1326	0.4278	2.1845	0.0000	0.0000	0.0000	0.0000	0.0028	1.3321
16	-1.2560	-1.1304	0.5151	0.0000	0.0000	0.3445	0.1673	0.0033	28.7931	2.4097	2.7554	28.8937	28.9246	1.4112	0.4334	2.3266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	-1.1304	-1.0048	0.6191	0.0000	0.0000	0.5377	0.0702	0.0112	28.2610	5.0520	5.2212	28.7091	28.7393	4.8731	0.4085	1.8294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	-1.0048	-0.8792	0.5884	0.0000	0.0000	0.4722	0.0397	0.0766	25.7476	7.3269	8.2357	26.7698	27.0327	7.9343	0.4386	2.1635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-0.8792	-0.7536	0.9842	0.0000	0.0000	0.8824	0.0953	0.0065	20.5886	2.6090	4.6481	20.7533	21.1068	1.0078	0.4162	2.5236	0.0000	0.0000	0.0000	0.0000	0.0000	3.7480
20	-0.7536	-0.6280	0.8395	0.0000	0.0000	0.7357	0.0896	0.0142	21.0382	4.7130	5.9975	21.5596	21.8763	5.5140	0.4268	2.3202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21	-0.6280	-0.5024	0.6836	0.0000	0.0000	0.6126	0.0615	0.0094	25.2382	2.1732	2.1951	25.3316	25.3335	0.5449	0.4262	2.0832	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
22	-0.5024	-0.3768	0.6628	0.0000	0.0000	0.6543	0.0000	0.0085	24.5248	2.9578	2.5246	24.7025	24.6544	1.8846	0.4282	2.2391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
23	-0.3768	-0.2512	2.6207	0.0000	1.6650	0.6264	0.2270	0.1023	64.1840	4.8419	6.3662	64.3664	64.4990	4.9354	0.3924	4.0020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24	-0.2512	-0.1256	0.5090	0.0000	0.0000	0.4073	0.0000	0.1017	28.9544	2.5665	3.3185	29.0680	29.1440	2.6598	0.4419	1.9346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
25	-0.1256	0.0000	0.6090	0.0000	0.0000	0.4237	0.0000	0.1852	28.0593	6.5893	4.7901	28.8226	28.4652	6.2759	0.4259	1.9624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.1256	0.9375	0.0000	0.0000	0.7119	0.1083	0.1173	24.2301	9.5880	9.7816	26.0582	26.1300	9.4758	0.4202	2.3899	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
28	0.2512	0.3768	1.6679	0.0000	1.2245	0.4382	0.0000	0.0053	73.8394	6.6478	8.8758	74.1380	74.3709	8.7444	0.4842	1.4427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
29	0.3768	0.5024	0.6792	0.0000	0.0000	0.4610	0.2141	0.0041	27.0917	5.3670	4.6624	27.6182	27.4899	4.7473	0.4091	2.4699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
30	0.5024	0.6280	0.8410	0.0000	0.0000	0.6514	0.1115	0.0781	23.3121	2.4462	2.7430	23.4401	23.4729	1.6192	0.4237	2.1732	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
31	0.6280	0.7536	0.2916	0.0000	0.0000	0.2251	0.0576	0.0090	41.3633	5.4597	7.8280	41.7220	42.0975	7.4753	0.4349	2.2824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
32	0.7536	0.8792	0.7431	0.0000	0.0000	0.7469	0.0324	-0.0362	24.2154	5.5023	5.1051	24.8327	24.7477	4.2734	0.4008	2.7640	0.0000	0.0000	0.0000	0.0000	0.0000	2.5737
33	0.8792	1.0048	0.9000	0.0000	0.2010	0.6762	0.0176	0.0053	29.4198	26.0287	8.6272	39.2813	30.6586	25.9622	0.4335	1.8086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
34	1.0048	1.1304	0.6290	0.0000	0.0000	0.6719	0.0000	-0.0429	26.6961	5.6920	6.0392	27.2962	27.3707	5.3958	0.3981	2.6829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
35	1.1304	1.2560	1.0000	0.0000	0.0000	0.9218	0.0682	0.0099	21.2175	9.9984	9.6540	23.4553	23.3105	9.6124	0.4119	2.7204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
36	1.2560	1.3816	0.6503	0.0000	0.0000	0.4691	0.1736	0.0076	29.0107	3.4672	2.5491	29.2171	29.1225	2.4284	0.4055	2.4413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	1.3816	1.5072	1.9318	0.0000	1.0512	0.8936	-0.0196	0.0067	55.3718	4.5504	6.0423	55.5585	55.7005	5.7828	0.4038	1.7047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
38	1.5072	1.6328	0.4613	0.0000	0.0000	0.3361	0.1168	0.0084	31.2375	2.4803	2.9056	31.3358	31.3723	1.8993	0.4238	2.1577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
39	1.6328	1.7584	0.5475	0.0000	0.0000	0.5427	0.0000	0.0048	27.0237	4.4936	4.6920	27.3948	27.4280	2.4432	0.3988	3.7503	0.0000	0.0000	0.0000	0.0000	1.2853	1.2853
40	1.7584	1.8840	0.6449	0.0000	0.0000	0.5434	0.0475	0.0540	24.6249	3.9476	8.2347	24.9393	25.9653	2.8064	0.4117	2.7456	0.0000	0.0000	0.0000	0.0000	0.0000	7.3485
41	1.8840	2.0096	0.6999	0.0000	0.0000	0.6238	0.0689	0.0073	23.4111	2.4617	3.0712	23.5401	23.6117	2.3840	0.4125	1.8918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42	2.0096	2.1352	0.7092	0.0000	0.0000	0.6230	0.0783	0.0078	25.8621	9.2796	8.6200	27.4765	27.2608	8.7190	0.4112	3.1499	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	2.1352	2.2608	0.5701	0.0000	0.0000	0.4547	0.1097	0.0057	26.9781	2.5678	2.6004	27.1000	27.1031	0.4128	0.4084	2.5347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
44	2.2608	2.3864	1.1833	0.0000	0.6211	0.2497	0.0622	0.2503	56.5424	13.1543	14.5273	58.0524	58.3788	14.2112	0.3983	2.9876	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050
45	2.3864	2.5120	0.7028	0.0000	0.0000	0.6102	0.0558	0.0368	21.4985	9.6324	8.1280	23.5577	22.9837	8.9908	0.4032	3.4330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46	2.5120	2.6376	0.4161	0.0000	0.0000	0.4110	0.0000	0.0051	32.6817	5.1812	3.0190	33.0898	32.8208	4.3548	0.4035	2.7782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47	2.6376	2.7632	0.8645	0.0000	0.0000	0.7391	0.0733	0.0520	26.2151	3.8909	7.6096	26.5023	27.2972	4.0220	0.4087	2.6135	0.0000	0.0000	0.0000	0.0000	0.0000	5.8934
48	2.7632	2.8888	0.6371	0.0000	0.0000	0.5858	0.0406	0.0108	23.7632	10.2544	3.8927	25.8813	24.0799	4.6471	0.4109	1.6117	0.0000	0.0000	0.0000	0.0000	8.4575	3.0432
50	3.0144	3.1400	0.5455	0.0000	0.0000	0.5245	0.0000	0.0210	27.2573	2.1393	2.1864	27.3412	27.3449	0.4517	0.4190	2.0978	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
