Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	0.6083	0.0000	0.0000	0.4937	0.0858	0.0287	22.5558	4.9415	3.4146	23.0908	22.8128	4.1722	0.4195	2.6143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0353
2	-3.0144	-2.8888	0.9401	0.0000	0.0000	0.7404	0.1968	0.0029	23.5664	3.3400	2.7546	23.8019	23.7269	1.3387	0.4075	2.3727	0.0000	0.0000	0.0000	0.0000	0.0000	2.0520
3	-2.8888	-2.7632	0.7036	0.0000	0.0000	0.5926	0.0292	0.0819	22.8133	6.6470	7.6812	23.7619	24.0717	7.3366	0.4101	2.2376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-2.7632	-2.6376	0.7333	0.0000	0.0000	0.5919	0.1313	0.0101	23.0865	2.4145	2.1032	23.2124	23.1821	1.1880	0.4369	2.0561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-2.6376	-2.5120	0.6318	0.0000	0.0000	0.5940	0.0783	-0.0405	26.7709	3.1440	2.9411	26.9549	26.9320	2.3611	0.4120	2.0347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-2.5120	-2.3864	0.4063	0.0000	0.0000	0.3975	0.0000	0.0087	28.3010	6.2231	13.5494	28.9771	31.3773	5.8019	0.4190	2.2111	0.0000	0.0000	0.0000	0.0000	8.7142	8.7142
7	-2.3864	-2.2608	1.6194	0.0000	0.7124	0.7974	0.0997	0.0100	34.4339	5.3827	2.8191	34.8521	34.5491	4.4004	0.4328	2.7856	0.0000	0.0000	0.0000	0.0000	0.0000	1.2892
8	-2.2608	-2.1352	0.8334	0.0000	0.0000	0.6105	0.0446	0.1782	24.6992	6.0193	5.9822	25.4221	25.4134	4.9063	0.4068	3.4633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-2.1352	-2.0096	1.0708	0.0000	0.4903	0.3713	0.1254	0.0839	48.0607	15.5570	16.0225	50.5159	50.6612	15.8954	0.4515	1.9626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10	-2.0096	-1.8840	0.6656	0.0000	0.0000	0.6192	0.0402	0.0061	24.6467	2.5137	2.8580	24.7745	24.8118	1.4567	0.4108	2.4243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-1.8840	-1.7584	0.5568	0.0000	0.0000	0.5514	0.0000	0.0054	27.0742	2.5683	2.6842	27.1957	27.2069	0.7834	0.4241	2.5321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
