Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
2	50.0000	100.0000	313.9859	0.0000	32.9680	237.2351	7.4603	36.3225	4.1141	10.1328	9.6466	10.9361	10.4873	0.2946	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1213	10.1320
3	100.0000	150.0000	363.0377	0.0000	86.9979	231.9867	5.4461	38.6070	4.9198	9.0839	8.8138	10.3306	10.0940	0.9276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8660	8.9948
4	150.0000	200.0000	267.4425	0.0000	100.0918	144.7513	2.2346	20.3648	8.2593	6.5634	11.9919	10.5496	14.5609	1.5337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4583	11.8915
5	200.0000	250.0000	136.7125	0.0000	60.9632	63.1245	1.3745	11.2503	14.5427	22.3076	6.2511	26.6293	15.8293	2.0513	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9559	22.2118
6	250.0000	300.0000	80.8755	0.0000	51.5907	22.6943	0.4004	6.1901	16.3830	8.5451	0.2202	18.4776	16.3845	0.2928	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.6089	8.1319
7	300.0000	350.0000	37.6312	0.0000	26.6414	8.9202	0.2006	1.8690	26.6814	12.2565	12.2324	29.3618	29.3518	6.6864	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.1904	11.1228
8	350.0000	400.0000	7.9250	0.0000	4.6579	2.2542	0.0544	0.9585	106.9446	60.6773	16.3833	122.9588	108.1922	37.8629	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	47.4145
9	400.0000	450.0000	6.4943	0.0000	5.3719	0.9174	0.0728	0.1321	76.7699	36.2257	32.2633	84.8877	83.2739	17.1520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5488	31.9031
10	450.0000	500.0000	4.4445	0.0000	3.6629	0.4841	0.0216	0.2758	83.4179	10.2432	41.3748	84.0445	93.1151	10.2150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7601	41.1465
11	500.0000	550.0000	5.8875	0.0000	5.6872	0.1770	0.0107	0.0125	55.8010	0.0000	4.4844	55.8010	55.9809	4.3361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1435
13	600.0000	650.0000	2.2003	0.0000	1.8774	0.0000	0.0107	0.3123	86.4716	9.8563	9.3466	87.0315	86.9753	9.7370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5284
15	700.0000	750.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0009	302.6120	312.2312	148.1167	434.8130	336.9163	312.2312	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.0009	0.0000	0.0000	0.0000	0.0009	0.0000	100.0000	102.7497	5.0085	143.3789	100.1253	5.0085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	102.7170
17	800.0000	850.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0010	100.0000	2.7329	5.9395	100.0373	100.1762	5.9395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	1.9672	0.0000	1.9672	0.0000	0.0000	0.0000	100.0000	2.7329	5.9395	100.0373	100.1762	5.9395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0015	100.0000	6.9708	7.6951	100.2427	100.2956	7.6951	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
