Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct
1	0.0000	50.0000	73.4548	78.0000	7.6499	19.6359	42.2213	3.9477	6.5245	0.6952	1.1827	6.5614	6.6308	1.1827	0.0049	0.0000	0.0000	0.0000	0.0000	0.0000
2	50.0000	100.0000	140.4354	166.0000	13.2293	42.3467	75.9364	8.9230	5.5754	0.1132	0.7223	5.5765	5.6220	0.7223	0.0067	0.0000	0.0000	0.0000	0.0000	0.0000
3	100.0000	150.0000	122.6857	133.0000	6.1515	41.1586	66.2033	9.1722	4.9690	0.0967	0.3946	4.9699	4.9846	0.3944	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000
4	150.0000	200.0000	97.0109	123.0000	11.4506	29.6410	50.5940	5.3253	6.9029	0.4877	1.1736	6.9201	7.0020	1.1735	0.0111	0.0000	0.0000	0.0000	0.0000	0.0000
5	200.0000	250.0000	62.7962	48.0000	7.7592	19.9148	29.7763	5.3459	6.9206	0.2969	0.7291	6.9270	6.9589	0.7290	0.0135	0.0000	0.0000	0.0000	0.0000	0.0000
6	250.0000	300.0000	40.8399	30.0000	1.8247	12.9032	21.2475	4.8646	9.4262	0.4442	0.1865	9.4367	9.4281	0.4440	0.0120	0.0000	0.0000	0.0000	0.0000	0.0000
7	300.0000	350.0000	32.9733	22.0000	12.4190	6.2794	11.9019	2.3729	32.2315	4.7658	3.2666	32.5819	32.3966	4.7658	0.0119	0.0000	0.0000	0.0000	0.0000	0.0000
8	350.0000	400.0000	18.6856	14.0000	1.8826	3.8190	10.4881	2.4958	11.3812	0.3226	2.2735	11.3858	11.6061	2.2734	0.0183	0.0000	0.0000	0.0000	0.0000	0.0000
9	400.0000	450.0000	8.8514	9.0000	0.0000	1.6084	5.5009	1.7421	7.9355	1.6525	1.9462	8.1058	8.1707	1.9462	0.0013	0.0000	0.0000	0.0000	0.0000	0.0000
10	450.0000	500.0000	5.9641	6.0000	0.0000	1.3915	3.8910	0.6816	7.8427	0.4646	1.3463	7.8564	7.9574	1.3463	0.0088	0.0000	0.0000	0.0000	0.0000	0.0000
11	500.0000	550.0000	3.3093	1.0000	0.0000	0.6072	2.4246	0.2775	9.5981	1.2680	2.7145	9.6815	9.9745	2.7145	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	2.2667	1.0000	0.0000	0.0999	1.7903	0.3765	14.7581	2.9309	0.8235	15.0463	14.7811	2.9309	0.0124	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	1.8504	3.0000	0.0000	0.1805	1.3409	0.3290	13.7707	5.3472	4.3019	14.7724	14.4270	5.3472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	1.2749	2.0000	0.0000	0.1394	1.1348	0.0007	12.3121	2.4268	2.9458	12.5490	12.6596	2.9458	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000
15	700.0000	750.0000	1.0582	3.0000	0.0000	0.1728	0.6902	0.1952	18.1467	0.8057	0.5873	18.1646	18.1562	0.8055	0.0133	0.0000	0.0000	0.0000	0.0000	0.0000
16	750.0000	800.0000	0.5811	0.0000	0.0000	0.0345	0.4500	0.0965	21.5330	3.1898	4.0708	21.7680	21.9145	4.0708	0.0016	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.5918	0.0000	0.0000	0.1079	0.3986	0.0852	24.0456	10.4445	4.6975	26.2160	24.5002	10.4445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.3496	1.0000	0.0000	0.0371	0.3089	0.0036	17.5775	1.2066	1.4680	17.6189	17.6387	1.4680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.1977	0.0000	0.0000	0.0391	0.1680	-0.0094	74.8670	0.0000	4.8317	74.8670	75.0228	4.8317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	1.0729	0.0000	0.0000	0.0338	0.7505	0.2886	17.7906	4.0210	3.2016	18.2393	18.0764	4.0210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
