Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-3.1400	-3.0144	6.2299	0.0000	1.8218	4.1527	0.0000	0.2554	22.5117	9.6408	8.8400	24.4892	24.1852	7.4519	0.8770	4.5985	0.0000	0.0000	0.0000	0.0000	0.7617	3.8626
2	-3.0144	-2.8888	7.9973	0.0000	2.6831	4.9202	0.0511	0.3429	24.4570	7.5387	5.6787	25.5926	25.1077	6.1713	0.8695	3.9436	0.0000	0.0000	0.0000	0.0000	0.7192	1.8237
3	-2.8888	-2.7632	7.2357	0.0000	2.4816	4.5299	0.0349	0.1893	53.4804	38.1251	19.2137	65.6786	56.8271	19.8981	0.8334	3.6575	0.0000	0.0000	0.0000	0.0000	1.2125	32.2865
4	-2.7632	-2.6376	8.6864	0.0000	3.4901	5.0519	0.0679	0.0765	40.0810	6.8162	15.7937	40.6565	43.0805	3.5905	0.8246	5.1666	0.0000	0.0000	0.0000	0.0000	0.3132	14.6330
5	-2.6376	-2.5120	6.3065	0.0000	1.1005	4.8283	0.0968	0.2809	18.8831	4.8024	4.4931	19.4842	19.4103	2.1543	0.8315	2.8441	0.0000	0.0000	0.0000	0.0000	0.1045	3.2656
6	-2.5120	-2.3864	4.4493	0.0000	0.0000	4.1708	0.0000	0.2785	8.9912	6.3932	15.2661	11.0324	17.7171	4.7053	0.8406	3.1520	0.0000	0.0000	0.0000	0.0000	2.8445	14.2641
7	-2.3864	-2.2608	6.9760	0.0000	1.6275	4.8007	0.1386	0.4092	32.7149	4.4111	4.5419	33.0110	33.0287	3.1575	0.8240	3.0700	0.0000	0.0000	0.0000	0.0000	0.1983	3.0520
8	-2.2608	-2.1352	3.6862	0.0000	-1.6820	5.1624	0.0610	0.1449	47.1866	5.2746	4.5242	47.4805	47.4030	1.5598	0.8173	3.1329	0.0000	0.0000	0.0000	0.0000	1.4378	3.5831
9	-2.1352	-2.0096	3.8437	0.0000	-0.9784	4.5972	0.0000	0.2249	99.2202	77.7019	9.3798	126.0247	99.6626	6.1627	0.7969	0.4408	0.0000	0.0000	0.0000	0.0000	51.2287	58.0895
10	-2.0096	-1.8840	7.1039	0.0000	2.1868	4.4696	0.1886	0.2589	23.5331	10.0619	10.4407	25.5939	25.7452	8.3715	0.8524	3.7187	0.0000	0.0000	0.0000	0.0000	1.0486	5.0503
11	-1.8840	-1.7584	4.6123	0.0000	-0.1511	4.3824	0.0559	0.3252	38.8741	7.9182	7.6042	39.6723	39.6108	1.9019	0.8436	1.8283	0.0000	0.0000	0.0000	0.0000	0.5655	7.4180
12	-1.7584	-1.6328	4.4751	0.0000	0.1082	4.0404	0.0755	0.2509	30.3117	74.7453	7.5224	80.6576	31.2311	5.5101	0.8310	2.3297	0.0000	0.0000	0.0000	0.0000	49.7761	55.4321
13	-1.6328	-1.5072	6.4943	0.0000	1.7383	4.2796	0.1477	0.3289	38.4308	6.0918	12.8505	38.9106	40.5223	11.5741	0.9161	4.6336	0.0000	0.0000	0.0000	0.0000	1.1321	3.1330
14	-1.5072	-1.3816	6.0109	0.0000	0.8115	4.8062	0.0000	0.3932	15.3525	4.5278	6.5898	16.0063	16.7070	1.3388	0.8405	3.1410	0.0000	0.0000	0.0000	0.0000	0.6627	5.5590
15	-1.3816	-1.2560	3.8797	0.0000	-0.1020	3.7611	0.0462	0.1744	34.7794	7.9853	5.9621	35.6843	35.2867	3.4054	0.8698	4.7531	0.0000	0.0000	0.0000	0.0000	0.6072	5.3339
16	-1.2560	-1.1304	5.1414	0.0000	0.3937	4.3828	0.1417	0.2233	66.2840	39.6229	30.1665	77.2240	72.8257	31.1258	0.8758	2.7566	0.0000	0.0000	0.0000	0.0000	0.1884	24.3466
17	-1.1304	-1.0048	3.6452	0.0000	-0.9815	4.5165	0.0000	0.1102	81.9768	62.3176	18.5298	102.9742	84.0449	18.4707	1.0556	1.0409	0.0000	0.0000	0.0000	0.0000	40.8907	44.6009
18	-1.0048	-0.8792	4.7624	0.0000	0.0000	4.6176	0.0000	0.1448	8.7653	4.6169	6.9477	9.9069	11.1848	1.4436	0.8521	3.6354	0.0000	0.0000	0.0000	0.0000	1.8817	5.4432
19	-0.8792	-0.7536	10.3776	0.0000	5.0610	5.0220	0.0295	0.2651	26.6837	3.4737	19.6560	26.9088	33.1418	4.6610	0.8261	2.7193	0.0000	0.0000	0.0000	0.0000	0.3790	18.8841
20	-0.7536	-0.6280	9.9716	0.0000	4.6615	5.0054	0.0000	0.3046	36.9083	7.9128	8.6055	37.7470	37.8983	7.0343	0.8564	3.5209	0.0000	0.0000	0.0000	0.0000	0.5978	5.1583
21	-0.6280	-0.5024	5.9030	0.0000	0.7487	4.6946	0.0694	0.3903	46.6197	21.1814	12.3074	51.2059	48.2169	19.5687	0.8154	2.8049	0.0000	0.0000	0.0000	0.0000	0.6893	7.5306
22	-0.5024	-0.3768	5.9077	0.0000	1.4902	4.1430	0.0000	0.2746	19.3961	9.5715	10.3787	21.6292	21.9983	7.6390	0.8601	4.1581	0.0000	0.0000	0.0000	0.0000	0.0253	7.0864
23	-0.3768	-0.2512	8.8743	0.0000	4.0650	4.3043	0.0288	0.4763	37.3196	5.0121	12.0606	37.6546	39.2200	2.8015	0.8437	3.0085	0.0000	0.0000	0.0000	0.0000	0.7463	11.3184
24	-0.2512	-0.1256	5.3120	0.0000	-0.2578	4.6830	0.1173	0.7695	41.6592	3.8088	5.1068	41.8330	41.9711	3.0716	0.8380	1.5164	0.0000	0.0000	0.0000	0.0000	0.3512	4.7971
25	-0.1256	0.0000	10.1687	0.0000	5.0703	4.8592	0.1621	0.0772	27.8029	6.1104	5.6018	28.4665	28.3616	4.2169	0.8149	3.9561	0.0000	0.0000	0.0000	0.0000	0.2996	1.7748
26	0.0000	0.1256	7.3330	0.0000	2.5785	4.3613	0.2455	0.1477	21.2336	16.7242	14.2309	27.0290	25.5614	6.6894	0.8677	3.7225	0.0000	0.0000	0.0000	0.0000	1.2951	14.8439
27	0.1256	0.2512	6.3817	0.0000	1.6587	4.2335	0.0487	0.4407	55.3522	7.4012	10.5427	55.8448	56.3473	9.7151	0.8396	3.0344	0.0000	0.0000	0.0000	0.0000	0.2833	2.6666
28	0.2512	0.3768	6.1247	0.0000	1.7604	4.1617	0.0282	0.1744	36.8796	7.4086	8.1321	37.6164	37.7656	6.8744	0.8165	2.0310	0.0000	0.0000	0.0000	0.0000	0.1123	7.0210
29	0.3768	0.5024	8.7451	0.0000	4.2666	4.1289	0.0000	0.3496	28.3799	10.4370	10.3508	30.2382	30.2086	9.4183	0.8684	4.1364	0.0000	0.0000	0.0000	0.0000	0.6130	1.4821
30	0.5024	0.6280	9.0069	0.0000	4.8247	3.7933	0.1451	0.2438	30.1261	4.1562	30.0078	30.4114	42.5211	4.5098	0.8230	2.4342	0.0000	0.0000	0.0000	0.0000	0.5404	29.5581
