Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
3	100.0000	150.0000	68.7931	0.0000	3.8927	32.8322	24.9481	7.1201	9.8943	2.5392	4.8461	10.2149	11.0174	4.7672	0.4068	0.6325	0.0000	0.0000	0.0000	0.0000	0.0511	0.4388
4	150.0000	200.0000	191.6717	0.0000	1.8408	24.6222	14.4909	150.7178	75.1155	1.9576	4.2645	75.1410	75.2365	4.2094	0.4020	0.5476	0.0000	0.0000	0.0000	0.0000	0.0194	0.1801
5	200.0000	250.0000	47.1238	0.0000	15.6024	17.0951	8.2061	6.2202	13.3917	3.7540	2.3413	13.9079	13.5948	2.2113	0.4200	0.6403	0.0000	0.0000	0.0000	0.0000	0.0721	3.3933
6	250.0000	300.0000	16.8729	0.0000	-0.3639	9.4916	4.1547	3.5904	18.1836	8.5924	16.1280	20.1116	24.3055	16.1062	0.4085	0.6352	0.0000	0.0000	0.0000	0.0000	0.0000	0.6140
7	300.0000	350.0000	13.5943	0.0000	1.8370	5.6372	2.3123	3.8078	42.3459	2.1495	0.9086	42.4005	42.3557	1.9605	0.4305	0.7690	0.0000	0.0000	0.0000	0.0000	0.0000	0.2210
8	350.0000	400.0000	6.5850	0.0000	0.0441	2.6014	1.1315	2.8080	42.5890	5.2920	5.7748	42.9165	42.9787	5.7356	0.4099	0.5322	0.0000	0.0000	0.0000	0.0000	0.0000	0.5207
9	400.0000	450.0000	5.1915	0.0000	1.8769	1.1878	0.8290	1.2979	63.1958	3.7376	3.2771	63.3062	63.2807	3.6611	0.4013	0.6359	0.0000	0.0000	0.0000	0.0000	0.0000	1.8057
10	450.0000	500.0000	0.2258	0.0000	-2.0555	0.6228	0.4834	1.1751	930.2883	82.9452	1.2803	933.9787	930.2892	82.9354	0.4766	1.1065	0.0000	0.0000	0.0000	0.0000	0.0000	0.4332
11	500.0000	550.0000	1.6540	0.0000	0.0000	0.4792	0.4726	0.7023	19.1383	2.8066	2.7617	19.3430	19.3365	2.7060	0.4053	0.6248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	550.0000	600.0000	1.3101	0.0000	0.0000	0.2645	0.1301	0.9155	30.8469	0.7479	4.3769	30.8560	31.1559	4.3125	0.4334	0.6095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13	600.0000	650.0000	0.4521	0.0000	0.0000	0.0707	0.1670	0.2144	36.5086	3.4546	4.8194	36.6717	36.8254	4.7626	0.4152	0.6101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14	650.0000	700.0000	0.3256	0.0000	0.0000	0.1404	0.1659	0.0194	33.4571	2.0272	4.7154	33.5184	33.7877	4.6408	0.4250	0.7194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17	800.0000	850.0000	0.0637	0.0000	0.0000	0.0679	0.0000	-0.0042	75.6054	8.7176	12.8383	76.1063	76.6876	12.8173	0.3972	0.6169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18	850.0000	900.0000	0.0074	0.0000	0.0000	0.0000	0.0000	0.0074	64.0010	7.1509	10.0485	64.3993	64.7851	10.0205	0.4152	0.6254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	900.0000	950.0000	0.0346	0.0000	0.0000	0.0343	0.0000	0.0003	99.2753	2.7217	5.0788	99.3126	99.4051	5.0385	0.3972	0.5004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
20	950.0000	1000.0000	0.1000	0.0000	0.0000	0.0000	0.0000	0.1000	93.4977	10.7640	10.0072	94.1153	94.0318	10.7341	0.3975	0.6959	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
