Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct
1	0.0000	200.0000	178.4612	0.0000	53.1521	117.8647	1.9112	5.5331	7.3162	1.3984	1.3964	7.4486	7.4483
2	200.0000	400.0000	91.5466	0.0000	1.7382	83.6521	1.3285	4.8279	8.4923	1.5104	1.3073	8.6256	8.5923
3	400.0000	600.0000	15.4896	0.0000	-0.8108	15.0221	0.3051	0.9732	28.3254	2.2590	1.6634	28.4153	28.3742
4	600.0000	800.0000	7.8378	0.0000	3.5973	3.8942	0.1207	0.2256	28.9388	5.5422	4.8815	29.4647	29.3476
5	800.0000	1000.0000	1.3372	0.0000	0.0000	1.1306	0.0240	0.1826	17.4949	5.2474	3.6726	18.2649	17.8762
6	1000.0000	2000.0000	0.6793	0.0000	0.0707	0.5641	0.0000	0.0445	24.5991	15.8174	7.0178	29.2456	25.5805
