Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct
1	-5.0000	-4.8000	0.0761	0.0000	0.0000	0.0506	0.0252	0.0002	58.3308	19.2484	16.2509	61.4246	60.5522	19.2233	0.3973	0.8992	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2	-4.8000	-4.6000	0.0185	0.0000	0.0000	0.0184	0.0000	0.0001	99.6903	18.8751	19.4775	101.4614	101.5752	19.4518	0.3976	0.9177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3	-4.6000	-4.4000	0.1248	0.0000	0.0000	0.1244	0.0000	0.0004	61.3432	16.9521	22.2909	63.6425	65.2677	22.1236	0.4617	2.6866	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4	-4.4000	-4.2000	0.0224	0.0000	0.0000	0.0206	0.0000	0.0018	92.1763	8.8175	9.3698	92.5971	92.6513	9.0469	0.5052	2.3860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5	-4.2000	-4.0000	0.3176	0.0000	0.0000	0.1284	0.1881	0.0011	33.7409	7.7253	8.4292	34.6140	34.7778	8.1589	0.4354	2.0723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6	-4.0000	-3.8000	0.2525	0.0000	0.0000	0.2498	0.0000	0.0027	40.0015	4.3695	11.1016	40.2394	41.5134	10.3916	0.4702	3.8780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7	-3.8000	-3.6000	0.3069	0.0000	0.0000	0.2773	0.0288	0.0008	36.3626	4.6642	5.8842	36.6605	36.8356	5.4742	0.4203	2.1167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8	-3.6000	-3.4000	0.8705	0.0000	0.0000	0.6527	0.2132	0.0045	22.5731	15.0341	10.5367	27.1213	24.9112	14.7543	0.4354	2.8535	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9	-3.4000	-3.2000	0.7299	0.0000	0.0000	0.5228	0.2285	-0.0214	27.0677	14.8562	15.0265	30.8766	30.9589	14.8136	0.4400	2.4820	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	-3.0000	-2.8000	2.0110	0.0000	0.0000	1.3933	0.4796	0.1381	15.0462	11.1713	5.4738	18.7399	16.0109	10.8933	0.4375	2.4376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12	-2.8000	-2.6000	2.0673	0.0000	0.0000	1.7985	0.2531	0.0156	14.7245	3.9287	3.4145	15.2396	15.1152	2.9274	0.4421	2.5824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028
13	-2.6000	-2.4000	1.9721	0.0000	-0.4397	2.0211	0.3438	0.0470	27.5660	4.8801	5.5467	27.9946	28.1185	4.6174	0.4499	2.5243	0.0000	0.0000	0.0000	0.0000	0.5476	2.0773
14	-2.4000	-2.2000	7.0425	0.0000	4.1373	2.1171	0.5858	0.2023	45.0562	43.9557	23.7661	62.9457	50.9400	43.9397	0.4356	1.1010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007
15	-2.2000	-2.0000	3.3455	0.0000	0.0346	2.8522	0.2734	0.1853	87.6605	35.6385	20.2428	94.6281	89.9674	35.5937	0.4432	1.7318	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053
16	-2.0000	-1.8000	4.2335	0.0000	0.4723	2.9585	0.4942	0.3085	38.0946	6.6785	4.6403	38.6756	38.3762	6.4920	0.4247	1.4863	0.0000	0.0000	0.0000	0.0000	0.8284	0.2601
17	-1.8000	-1.6000	4.6155	0.0000	0.9647	3.0340	0.5146	0.1023	22.4987	3.9273	2.3520	22.8389	22.6213	3.7174	0.4045	1.2002	0.0000	0.0000	0.0000	0.0000	0.0000	0.9219
18	-1.6000	-1.4000	4.7707	0.0000	0.8712	3.5731	0.1356	0.1908	19.9989	5.1640	6.3083	20.6548	20.9702	6.2063	0.3998	1.0566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19	-1.4000	-1.2000	3.0157	0.0000	-0.6793	3.0893	0.5283	0.0773	25.9426	12.9290	9.1815	28.9858	27.5194	12.8824	0.4010	0.9209	0.0000	0.0000	0.0000	0.0000	0.0000	0.4412
20	-1.2000	-1.0000	5.9432	0.0000	2.0755	3.2986	0.3488	0.2203	35.6426	32.3563	23.5385	48.1386	42.7136	32.3332	0.4003	1.1427	0.0000	0.0000	0.0000	0.0000	0.0000	0.6810
21	-1.0000	-0.8000	3.5848	0.0000	0.0000	2.7026	0.6873	0.1949	10.7397	4.5043	3.3031	11.6460	11.2362	4.0783	0.3989	1.0423	0.0000	0.0000	0.0000	0.0000	0.0000	1.5527
22	-0.8000	-0.6000	4.1706	0.0000	0.3328	3.3766	0.4087	0.0524	12.5774	2.4786	1.7197	12.8193	12.6944	1.5833	0.4083	1.5322	0.0000	0.0000	0.0000	0.0000	0.0000	1.0592
23	-0.6000	-0.4000	1.9716	0.0000	-1.0962	2.9335	0.2113	-0.0771	58.4545	4.6832	8.5442	58.6418	59.0757	8.4773	0.3973	0.9899	0.0000	0.0000	0.0000	0.0000	0.0000	1.2811
24	-0.4000	-0.2000	1.4256	0.0000	-2.1930	3.1317	0.3592	0.1276	156.0291	73.2440	78.7125	172.3652	174.7591	78.7043	0.3979	0.7310	0.0000	0.0000	0.0000	0.0000	0.0000	0.7682
25	-0.2000	0.0000	3.2489	0.0000	0.0000	2.7591	0.3783	0.1115	11.4522	1.4149	3.8661	11.5393	12.0871	3.3259	0.3990	1.0032	0.0000	0.0000	0.0000	0.0000	0.0000	1.6491
26	0.0000	0.2000	4.6220	0.0000	0.8369	3.3722	0.2377	0.1752	19.8736	1.3402	1.0758	19.9188	19.9027	0.4945	0.3981	0.9994	0.0000	0.0000	0.0000	0.0000	0.0000	0.6280
27	0.2000	0.4000	5.2030	0.0000	1.9384	2.7843	0.3709	0.1093	27.4727	6.0794	3.4402	28.1373	27.6872	5.8570	0.3959	0.9858	0.0000	0.0000	0.0000	0.0000	0.0000	1.2353
28	0.4000	0.6000	5.2143	0.0000	2.0298	2.7692	0.1950	0.2203	28.7771	5.4069	2.9448	29.2806	28.9273	4.9666	0.4165	2.0963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022
29	0.6000	0.8000	2.8186	0.0000	-0.8856	3.1642	0.3549	0.1851	34.2636	9.1586	6.6136	35.4665	34.8961	9.0932	0.3986	1.0173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0049
30	0.8000	1.0000	5.4555	0.0000	2.0309	3.1194	0.1954	0.1098	28.1504	9.4138	7.6163	29.6827	29.1625	9.2947	0.3996	1.0212	0.0000	0.0000	0.0000	0.0000	0.0000	1.0124
31	1.0000	1.2000	2.2388	0.0000	-1.2535	2.6724	0.7290	0.0910	73.1680	3.5377	5.3168	73.2535	73.3610	5.2195	0.3984	0.9311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026
32	1.2000	1.4000	4.4689	0.0000	-0.0504	3.4758	0.8930	0.1506	27.5062	1.4383	2.5523	27.5437	27.6243	1.9939	0.4008	0.9369	0.0000	0.0000	0.0000	0.0000	0.0000	1.2248
33	1.4000	1.6000	4.4805	0.0000	0.8107	3.3331	0.3168	0.0199	20.1641	3.5511	5.4287	20.4744	20.8821	5.3411	0.4036	0.8834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014
34	1.6000	1.8000	3.3875	0.0000	0.0000	2.7902	0.4377	0.1596	10.7100	3.3944	2.4111	11.2350	10.9781	2.0801	0.4156	1.1463	0.0000	0.0000	0.0000	0.0000	0.0000	2.9694
35	1.8000	2.0000	4.1858	0.0000	0.7888	3.1189	0.1448	0.1332	20.9359	9.1966	11.2914	22.8668	23.7867	11.2156	0.4106	1.2402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
36	2.0000	2.2000	3.1195	0.0000	0.0000	2.8231	0.2679	0.0286	11.3364	5.7276	1.9940	12.7012	11.5105	5.3704	0.4426	1.9413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
37	2.2000	2.4000	2.8202	0.0000	0.0000	2.0688	0.4824	0.2690	11.8983	3.4527	3.6650	12.3891	12.4500	2.5883	0.4468	2.5560	0.0000	0.0000	0.0000	0.0000	0.0000	0.0160
38	2.4000	2.6000	3.8690	0.0000	0.8964	2.2169	0.5395	0.2162	25.0557	5.5792	4.0107	25.6693	25.3746	3.8165	0.4675	3.9833	0.0000	0.0000	0.0000	0.0000	0.0000	0.6904
39	2.6000	2.8000	1.4449	0.0000	-0.3763	1.2324	0.5705	0.0184	33.3468	23.6331	23.0244	40.8722	40.5232	23.4465	0.4205	2.9337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
40	2.8000	3.0000	0.5272	0.0000	-0.8215	1.1160	0.1270	0.1057	162.2266	12.9915	19.7187	162.7459	163.4206	18.6375	0.5451	6.4168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
42	3.2000	3.4000	0.5574	0.0000	0.0000	0.5300	0.0211	0.0064	24.2623	13.7015	13.3084	27.8637	27.6726	13.3753	0.4101	2.9437	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
43	3.4000	3.6000	0.1949	0.0000	0.0000	0.2447	-0.0571	0.0073	59.7137	18.4540	7.5437	62.5002	60.1883	17.9850	0.4792	4.1062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
44	3.6000	3.8000	0.4158	0.0000	0.0000	0.3110	0.0674	0.0375	34.3271	7.1979	9.2852	35.0736	35.5607	8.6219	0.4460	3.4176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
45	3.8000	4.0000	0.2253	0.0000	0.0000	0.1659	0.0287	0.0307	42.0773	2.4236	6.4755	42.1470	42.5726	6.0049	0.4623	2.3791	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
46	4.0000	4.2000	0.2296	0.0000	0.0000	0.0366	0.0814	0.1116	46.4246	12.4108	5.0460	48.0549	46.6980	12.3295	0.4262	1.3532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
47	4.2000	4.4000	0.0830	0.0000	0.0000	0.1086	-0.0259	0.0003	82.2967	31.3228	27.4672	88.0560	86.7594	31.2411	0.4965	2.2060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
48	4.4000	4.6000	0.1357	0.0000	0.0000	0.1348	0.0000	0.0008	47.9374	21.2953	18.4215	52.4545	51.3551	21.0054	0.4834	3.4683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
49	4.6000	4.8000	0.0606	0.0000	0.0000	0.0572	0.0000	0.0035	99.3330	13.0926	19.9116	100.1922	101.3091	19.9044	0.4334	0.3164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
50	4.8000	5.0000	0.1019	0.0000	0.0000	0.0532	0.0484	0.0003	70.5928	2.5372	10.9734	70.6384	71.4406	10.9180	0.3974	1.0272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
